,Unnamed: 0,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_client,energy_server,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe.1
539,0,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0002.jpg,True,True,0.3585660457611084,0.3585660458,59.81569457054138,43.985737562179565,15.829957008361816,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.4,5.34,54%,0:43.46,0,0,0,0,160580,0,0,65435,67793,40772,0,0,0,0,0,0,4096,0,not measured,not measured,523.45,586.43,462.213,11.155,10.142,5.171,9.728,7.575,2.489,8.852,9.198,10.268,10.686,10.999,62.185,25444.713,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,35416.492,0.38,0.27,16.485,2194.674,8202.146,8180.273,0.009,27214.339,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.3585660458,0.3585660458
540,1,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0003.jpg,True,True,0.3939683437347412,0.3939682245,58.33603549003601,42.39287424087525,15.943161249160768,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.15,5.21,55%,0:41.87,0,0,0,0,152516,0,0,63387,71950,43896,0,0,0,0,0,0,4096,0,not measured,not measured,502.808,556.516,447.013,12.719,10.332,5.12,9.664,7.802,2.923,7.46,8.484,10.521,10.304,10.352,57.61,24257.563,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33807.784,0.264,0.245,19.198,2198.02,7855.218,7833.293,0.008,25952.559,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.3939682245,0.3939682245
541,2,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Carlos_Bianchi/Carlos_Bianchi_0001.jpg,False,False,0.8824805319309235,0.8824805021,57.15039706230164,41.20893883705139,15.941458225250244,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.18,5.0,57%,0:40.67,0,0,0,0,156552,0,0,64409,72018,42403,0,0,0,0,0,0,4096,0,not measured,not measured,481.7,532.417,421.221,10.018,8.821,4.623,7.825,6.804,2.869,9.293,8.158,10.18,10.352,9.605,56.4,23366.459,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,32637.576,0.413,0.294,19.235,2209.52,7654.845,7630.602,0.011,24982.722,31648990,31648478,49956,49956,31099273,31099282,31099273,31099273,0,0,549717,549196,0.8824805021,0.8824805021
542,3,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Bob_Hayes/Bob_Hayes_0001.jpg,False,False,0.9293621852993964,0.9293621778,60.98796248435974,45.06860089302063,15.919361591339111,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.49,5.48,53%,0:44.54,0,0,0,0,152392,0,0,63387,71995,44943,0,0,0,0,0,0,4096,0,not measured,not measured,537.935,592.192,476.994,12.644,9.594,6.032,10.011,7.902,3.253,9.749,9.658,12.283,12.403,11.072,63.643,26764.526,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,36445.957,0.656,0.588,20.243,2234.619,7861.403,7839.296,0.009,28584.547,31648999,31648478,49947,49956,31099282,31099273,31099265,31099273,0,0,549717,549205,0.9293621778,0.9293621778
543,0,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0002.jpg,True,True,0.4174291491508484,0.4174290299,58.01827335357666,42.10725140571594,15.911021947860718,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",17.99,5.08,55%,0:41.55,0,0,0,0,156560,0,0,64409,72182,45868,0,0,0,0,0,0,4096,0,not measured,not measured,474.754,527.111,430.279,9.97,9.243,3.249,7.818,7.515,2.484,7.891,8.627,10.025,10.72,9.989,53.029,24205.334,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33512.428,0.335,0.288,19.276,2230.931,7693.136,7670.996,0.009,25819.283,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.4174290299,0.4174290299
544,1,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Takeo_Fukui/Takeo_Fukui_0001.jpg,False,False,1.0305474195629358,1.0305473804,61.83747291564941,45.91733407974243,15.920138835906982,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.59,5.72,53%,0:45.38,0,0,0,0,158612,0,0,64922,68723,43133,0,0,0,0,0,0,4096,0,not measured,not measured,575.967,635.665,516.438,11.878,10.825,6.157,10.228,8.56,3.504,10.045,9.854,12.259,11.784,11.501,63.75,27326.471,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,37326.935,0.297,0.283,14.227,2251.922,8062.492,8040.741,0.01,29264.437,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,1.0305473804,1.0305473804
545,0,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0002.jpg,True,True,0.5645234286785126,0.5645234585,60.57274842262268,44.659279108047485,15.913469314575195,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.56,5.49,54%,0:44.14,0,0,0,0,164676,0,0,66457,71589,43485,0,0,0,0,0,0,4096,0,not measured,not measured,527.477,581.557,468.486,10.406,9.269,4.886,8.358,7.213,2.566,8.93,10.103,13.578,11.254,11.028,61.17,25878.575,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,36099.896,0.343,0.286,13.873,2225.012,8444.33,8422.307,0.008,27655.558,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.5645234585,0.5645234585
546,1,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0003.jpg,False,True,0.7963256239891052,0.7963255644,58.43228101730347,42.50638723373413,15.925893783569336,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.3,5.2,56%,0:41.97,0,0,0,0,158580,0,0,64921,69423,43856,0,0,0,0,0,0,4096,0,not measured,not measured,517.734,562.161,474.632,9.959,9.269,4.536,8.751,7.001,3.318,8.128,8.951,11.525,11.263,11.217,56.331,24361.292,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33897.484,0.284,0.269,11.514,2235.35,7790.696,7768.947,0.008,26106.781,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.7963255644,0.7963255644
547,2,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Lawrence_MacAulay/Lawrence_MacAulay_0001.jpg,False,False,0.844483032822609,0.8444830179,58.86180377006531,42.90592002868652,15.955883741378784,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.29,5.22,55%,0:42.38,0,0,0,0,158588,0,0,64922,71073,43288,0,0,0,0,0,0,4096,0,not measured,not measured,507.247,564.536,444.62,11.269,9.441,4.436,9.942,7.186,2.795,8.691,9.332,10.965,11.655,10.889,60.462,24329.555,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34340.439,0.285,0.275,19.774,2238.297,8294.369,8272.44,0.009,26046.061,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.8444830179,0.8444830179
548,3,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Eric_Ryan_Donnelly/Eric_Ryan_Donnelly_0001.jpg,False,False,0.869785338640213,0.8697853684,59.14430952072144,43.18226671218872,15.962042808532717,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.4,5.19,55%,0:42.63,0,0,0,0,164776,0,0,66460,71418,44927,0,0,0,0,0,0,4096,0,not measured,not measured,497.197,557.229,422.232,10.332,9.043,3.772,7.36,7.145,2.721,7.678,8.977,11.675,10.166,10.962,55.444,24542.0579999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34555.046,0.347,0.29,11.915,2238.655,8356.008,8334.3,0.009,26199.03,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.8697853684,0.8697853684
549,0,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0002.jpg,True,True,0.2804858684539795,0.2804861069,59.73136425018311,43.80292224884033,15.928442001342772,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.23,5.39,54%,0:43.27,0,0,0,0,152468,0,0,63387,72027,45948,0,0,0,0,0,0,4096,0,not measured,not measured,506.616,561.347,447.59,9.824,8.612,4.5,8.718,6.974,3.318,9.198,9.044,11.635,10.563,9.478,57.352,25474.3029999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,35198.535,0.366,0.343,22.097,2224.61,8018.873,7997.155,0.009,27179.653,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.2804861069,0.2804861069
550,1,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0003.jpg,True,True,0.1713001132011413,0.1713001728,60.98113465309143,45.05827760696411,15.92285704612732,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.7,5.57,54%,0:44.50,0,0,0,0,158520,0,0,64922,71192,48519,0,0,0,0,0,0,4096,0,not measured,not measured,569.936,631.625,523.095,11.864,10.645,6.017,9.212,8.38,3.424,10.667,10.365,14.003,11.864,11.302,63.715,26708.9239999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,36419.395,0.311,0.3,16.885,2227.927,7766.841,7744.988,0.009,28652.545,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.1713001728,0.1713001728
551,2,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg,lfw/Mona_Locke/Mona_Locke_0001.jpg,False,False,0.9439121745526792,0.9439122081,60.51797008514404,44.56997513771057,15.947994947433472,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.65,5.61,55%,0:44.02,0,0,0,0,158584,0,0,64922,71312,48166,0,0,0,0,0,0,4096,0,not measured,not measured,560.029,620.228,504.754,11.615,10.561,4.29,9.104,8.504,3.049,8.898,9.956,11.159,11.096,11.529,61.889,26420.435,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,35974.586,0.332,0.275,12.128,2218.249,7665.472,7643.59,0.008,28309.107,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.9439122081,0.9439122081
552,3,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg,lfw/Mariana_Ohata/Mariana_Ohata_0001.jpg,False,False,1.030064405873418,1.0300643444,58.63754606246948,42.75549292564392,15.882053136825562,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.32,5.14,55%,0:42.17,0,0,0,0,158588,0,0,64922,72212,47482,0,0,0,0,0,0,4096,0,not measured,not measured,498.578,550.769,440.167,10.119,9.202,4.589,9.848,7.186,3.752,8.313,8.298,11.525,11.116,10.489,56.896,24519.842,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34116.206,0.272,0.283,13.218,2239.687,7920.409,7898.536,0.009,26195.791,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,1.0300643444,1.0300643444
553,0,lfw/Al_Davis/Al_Davis_0001.jpg,lfw/Al_Davis/Al_Davis_0002.jpg,True,True,0.4307857751846313,0.4307858348,60.86402010917664,44.79541039466858,16.068609714508057,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.53,5.18,53%,0:44.25,0,0,0,0,160632,0,0,65432,70283,45508,0,0,0,0,0,0,4096,0,not measured,not measured,518.223,577.758,462.366,10.897,9.772,5.093,8.802,7.32,3.052,7.858,8.125,11.956,12.728,10.483,65.079,26464.002,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,36162.472,0.332,0.292,24.149,2213.166,7936.854,7914.942,0.009,28225.611,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.4307858348,0.4307858348
554,1,lfw/Al_Davis/Al_Davis_0001.jpg,lfw/Robin_Tunney/Robin_Tunney_0001.jpg,False,False,1.0999542996287346,1.0999542475,59.7812922000885,43.82401585578919,15.957276344299316,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.7,5.49,55%,0:43.25,0,0,0,0,164728,0,0,66457,69063,43054,0,0,0,0,0,0,4096,0,not measured,not measured,556.65,616.351,492.224,11.724,9.92,4.785,9.967,8.12,2.85,8.762,9.031,13.096,10.867,11.42,63.919,25362.785,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,35246.882,0.335,0.288,20.546,2226.678,8015.39,7993.622,0.009,27231.486,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,1.0999542475,1.0999542475
555,0,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0002.jpg,True,True,0.4893639087677002,0.4893639088,59.909679651260376,43.983867168426514,15.925812482833862,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.52,5.26,54%,0:43.52,0,0,0,0,162612,0,0,65943,71326,43372,0,0,0,0,0,0,4096,0,not measured,not measured,509.89,563.224,443.334,10.735,9.17,4.343,8.931,8.181,2.912,7.977,9.236,9.941,11.065,11.01,61.908,24942.4790000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,35307.338,0.358,0.301,166.305,2226.355,8652.54,8630.373,0.016,26654.79,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.4893639088,0.4893639088
556,1,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0003.jpg,True,True,0.4849833250045776,0.4849832058,62.307690143585205,46.38143444061279,15.926255702972412,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.6,5.92,53%,0:45.84,0,0,0,0,158608,0,0,64921,72244,47947,0,0,0,0,0,0,4096,0,not measured,not measured,564.336,622.641,508.184,11.495,9.92,4.604,10.131,8.255,3.035,8.614,9.685,13.581,11.985,11.11,63.546,28067.436,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,37839.813,0.283,0.277,18.403,2217.59,7863.451,7841.65,0.016,29976.354,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.4849832058,0.4849832058
557,2,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0004.jpg,True,True,0.5589126944541931,0.5589127541,58.43083906173706,42.512298583984375,15.918540477752686,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.37,5.27,56%,0:41.96,0,0,0,0,162624,0,0,65944,70039,41510,0,0,0,0,0,0,4096,0,not measured,not measured,502.384,557.828,439.471,10.373,8.78,4.294,9.069,7.165,2.903,7.526,8.452,11.284,10.404,10.508,56.943,24121.99,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,33877.511,0.385,0.291,11.799,2230.267,8073.385,8051.52,0.009,25804.12,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.5589127541,0.5589127541
558,3,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0005.jpg,False,True,0.6951873004436493,0.6951873302,59.11109972000122,43.18689775466919,15.924201965332031,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.45,4.9,54%,0:42.60,0,0,0,0,152392,0,0,63386,68578,45198,0,0,0,0,0,0,4096,0,not measured,not measured,506.081,555.26,452.63,10.399,8.487,4.38,9.688,7.102,2.802,9.121,9.477,11.867,9.883,10.355,56.926,24966.3359999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34557.566,0.334,0.293,19.602,2214.088,7892.417,7870.367,0.008,26665.144,31648999,31648478,49947,49956,31099282,31099273,31099264,31099273,0,0,549717,549205,0.6951873302,0.6951873302
559,4,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0006.jpg,False,True,0.874332994222641,0.8743329644,59.51991152763367,43.56999659538269,15.949914932250977,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.54,5.17,55%,0:43.01,0,0,0,0,154568,0,0,63901,68038,44420,0,0,0,0,0,0,4096,0,not measured,not measured,533.077,582.962,469.489,10.841,9.105,3.797,10.366,7.489,3.405,9.364,9.241,10.997,11.348,10.201,55.487,25260.576,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34893.79,0.28,0.27,22.87,2239.988,7851.798,7829.919,0.017,27041.972,31648999,31648478,49947,49956,31099282,31099273,31099273,31099273,0,0,549717,549205,0.8743329644,0.8743329644
560,5,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0007.jpg,True,True,0.5664288401603699,0.5664288402,58.72782254219055,42.764118909835815,15.963703632354736,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.31,4.76,54%,0:42.22,0,0,0,0,154516,0,0,63899,70345,39504,0,0,0,0,0,0,4096,0,not measured,not measured,477.975,531.546,418.784,9.887,8.358,4.753,7.799,6.612,2.79,8.153,7.438,10.678,10.022,10.081,59.455,24617.6850000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,34175.998,0.284,0.268,48.673,2229.558,7945.367,7923.54,0.008,26230.623,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.5664288402,0.5664288402
561,6,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0008.jpg,False,True,0.799129918217659,0.7991299033,61.78310537338257,45.31433081626892,16.468774557113647,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.52,5.7,54%,0:44.71,0,0,0,0,162712,0,19,65940,71079,44758,0,3152,0,0,0,0,4096,0,not measured,not measured,555.189,608.433,511.764,9.988,9.397,5.476,12.038,9.281,3.495,11.463,8.349,16.702,8.866,7.393,58.363,26558.804,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,36532.777,0.308,0.319,17.348,2252.183,8092.115,8070.33,0.009,28440.654,31648990,31648478,49956,49956,31099273,31099273,31099273,31099273,0,0,549717,549205,0.7991299033,0.7991299033
562,7,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Rod_Thorn/Rod_Thorn_0001.jpg,False,False,0.7991456091403961,0.7991455793,62.53674244880676,44.13514804840088,18.401594400405884,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.52,4.97,53%,0:43.59,0,0,0,0,166708,0,0,66967,69935,41864,0,0,0,0,0,0,4096,0,not measured,not measured,507.734,550.937,433.431,9.909,8.641,4.705,10.065,8.885,3.061,8.546,7.582,10.316,7.893,6.778,53.049,25503.566,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,35486.517,0.415,0.278,12.977,2250.444,8316.767,8292.886,0.011,27169.732,31648990,31648478,49956,49956,31099273,31099282,31099273,31099273,0,0,549717,549196,0.7991455793,0.7991455793
563,8,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Stephane_Rochon/Stephane_Rochon_0001.jpg,False,False,0.8767707198858261,0.8767707348,65.71078276634216,44.84124231338501,20.869540452957157,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",18.74,5.42,54%,0:44.29,0,0,0,0,154420,0,3,63898,71354,46259,0,856,0,0,0,0,4096,0,not measured,not measured,554.149,622.523,513.071,9.841,9.588,5.273,12.029,8.968,4.534,11.124,8.811,16.767,8.854,7.652,61.87,26519.4770000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,36300.659,0.32,0.289,20.056,2204.249,7886.756,7864.798,0.007,28413.897,31648990,31648478,49956,49956,31099273,31099273,31099264,31099273,0,0,549717,549205,0.8767707348,0.8767707348
