,Unnamed: 0,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_client,energy_server,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe.1
228,6,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/Ali_Naimi/Ali_Naimi_0008.jpg,False,True,0.7572230845689774,0.7572231293,92.79245710372923,56.280632972717285,36.51182413101196,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.99,9.54,72%,0:55.62,0,0,0,0,142380,0,0,60968,72598,48664,0,0,0,0,0,0,4096,0,not measured,not measured,858.318,929.886,755.681,17.734,14.917,5.295,14.531,14.051,6.317,15.709,12.634,19.485,13.568,12.102,96.788,30794.1049999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42673.419,0.923,0.543,69.055,1678.857,9028.828,8986.739,0.013,33644.58,27761630,27761118,29220,29220,27211913,27211913,27211905,27211913,0,0,549717,549205,0.7572231293,0.7572231293
229,7,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/Luca_Cordero_di_Montezemolo/Luca_Cordero_di_Montezemolo_0001.jpg,False,False,1.0945787504315376,1.094578743,85.03362107276917,55.86952805519104,29.164093017578125,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.85,8.9,72%,0:55.19,0,0,0,0,142244,0,0,60970,71038,50083,0,760,0,0,0,0,4096,0,not measured,not measured,856.488,922.139,760.704,18.212,14.814,5.265,13.256,13.285,6.298,14.075,13.386,18.526,14.416,12.704,88.34,30463.974,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42331.275,0.739,0.534,97.152,1676.486,9031.837,8988.435,0.012,33299.427,27761639,27761118,29211,29220,27211922,27211913,27211913,27211913,0,0,549717,549205,1.094578743,1.094578743
230,8,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/Alanis_Morissette/Alanis_Morissette_0001.jpg,False,False,1.0528442412614822,1.052844286,87.4486894607544,56.1928551197052,31.255834341049194,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.96,9.22,72%,0:55.53,0,0,0,0,142264,0,0,60970,70582,46079,0,760,0,0,0,0,4096,0,not measured,not measured,856.931,926.888,761.935,21.227,15.713,5.498,16.482,12.633,6.267,15.003,13.134,19.676,13.261,12.182,100.916,30583.1610000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42668.7,0.565,0.512,76.602,1659.989,9221.691,9179.966,0.012,33446.997,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,1.052844286,1.052844286
231,9,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/Diana_Renee_Valdivieso_Dubon/Diana_Renee_Valdivieso_Dubon_0001.jpg,False,False,0.8995928689837456,0.8995928764,92.39063620567322,56.00591707229614,36.38471913337708,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",31.21,9.11,72%,0:55.36,0,0,0,0,145796,0,0,61861,71049,46599,0,0,0,0,0,0,4096,0,not measured,not measured,873.63,941.077,778.458,21.813,16.289,6.163,16.154,13.343,6.354,16.07,12.812,22.016,13.54,13.558,105.972,30486.1900000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42512.707,0.64,0.524,34.297,1682.49,9112.676,9069.862,0.012,33400.02,27761639,27761118,29211,29220,27211922,27211913,27211913,27211913,0,0,549717,549205,0.8995928764,0.8995928764
232,10,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/Charles_Richardson/Charles_Richardson_0001.jpg,False,False,0.8438587486743927,0.8438587785,85.34536528587341,56.22526168823242,29.12010359764099,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",31.06,8.66,71%,0:55.56,0,0,0,0,145764,0,0,61861,71974,48611,0,0,0,0,0,0,4096,0,not measured,not measured,858.974,926.46,754.765,20.126,16.269,4.849,14.832,14.255,5.891,15.037,13.361,20.189,14.345,12.698,97.664,30632.123,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42541.535,0.874,0.542,344.585,1685.588,9059.292,9017.079,0.013,33482.232,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.8438587785,0.8438587785
233,11,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/Sanjay_Chawla/Sanjay_Chawla_0001.jpg,False,False,0.8863340467214584,0.8863340616,85.35456442832947,56.16338324546814,29.191181182861328,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.86,9.35,72%,0:55.51,0,0,0,0,147344,0,0,62237,71915,47184,0,760,0,0,0,0,4096,0,not measured,not measured,854.869,923.366,758.803,20.222,16.221,5.198,15.052,14.005,5.381,16.324,12.208,20.824,15.34,12.527,103.434,30685.851,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42581.254,0.655,0.522,27.394,1678.517,9041.083,8998.957,0.011,33540.16,27761639,27761118,29211,29220,27211922,27211913,27211913,27211913,0,0,549717,549205,0.8863340616,0.8863340616
234,12,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/William_Rosenberg/William_Rosenberg_0001.jpg,False,False,1.2040093839168549,1.2040094137,89.92050194740295,56.049222230911255,33.8712797164917,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.79,9.5,72%,0:55.29,0,0,0,0,144172,0,0,61416,72666,46350,0,760,0,0,0,0,4096,0,not measured,not measured,848.65,919.137,755.63,19.725,14.614,4.701,15.677,13.89,6.446,15.257,13.223,17.252,14.649,12.835,99.854,30637.6500000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42479.54,0.844,0.525,29.977,1684.603,9008.429,8966.046,0.012,33471.1,27761630,27761118,29220,29220,27211913,27211913,27211905,27211913,0,0,549717,549205,1.2040094137,1.2040094137
235,13,lfw/Ali_Naimi/Ali_Naimi_0001.jpg,lfw/Dan_Bylsma/Dan_Bylsma_0001.jpg,False,False,0.945087056607008,0.9450870156,91.74650621414185,56.09530401229858,35.65120220184326,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",31.16,9.25,73%,0:55.35,0,0,0,0,143964,0,0,61414,72561,47102,0,760,0,0,0,0,4096,0,not measured,not measured,840.205,917.371,765.703,19.482,15.487,4.782,16.524,12.153,5.947,15.812,12.85,21.272,13.931,13.425,99.044,30493.282,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42480.975,0.773,0.533,20.368,1687.015,9149.901,9107.946,0.012,33331.063,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.9450870156,0.9450870156
236,0,lfw/Alice_Fisher/Alice_Fisher_0001.jpg,lfw/Alice_Fisher/Alice_Fisher_0002.jpg,True,True,0.1930179595947265,0.1930181384,89.93241477012634,56.00024318695069,33.93217158317566,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.75,9.48,72%,0:55.36,0,0,0,0,147280,0,0,62233,72340,46912,0,0,0,0,0,0,4096,0,not measured,not measured,847.24,914.451,729.806,19.257,15.677,4.955,14.819,14.016,5.479,16.157,12.198,18.808,13.791,14.008,90.56,30612.912,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42404.691,0.559,0.498,337.269,1675.117,8999.973,8958.096,0.013,33404.706,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.1930181384,0.1930181384
237,1,lfw/Alice_Fisher/Alice_Fisher_0001.jpg,lfw/Fayssal_Mekdad/Fayssal_Mekdad_0002.jpg,False,False,0.8449491262435913,0.8449491262,85.26825380325317,56.09844398498535,29.169809818267822,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.75,9.07,71%,0:55.45,0,0,0,0,142252,0,0,60967,72146,49036,0,0,0,0,0,0,4096,0,not measured,not measured,862.196,937.59,775.593,19.362,15.797,6.495,15.056,14.864,6.124,15.251,12.018,18.39,13.793,13.099,98.103,30627.344,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42556.073,0.551,0.494,247.505,1676.785,9038.64,8996.408,0.012,33517.423,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.8449491262,0.8449491262
238,0,lfw/Alicia_Silverstone/Alicia_Silverstone_0001.jpg,lfw/Alicia_Silverstone/Alicia_Silverstone_0002.jpg,False,True,0.8901840299367905,0.8901840448,88.68979787826538,56.29945707321167,32.39034080505371,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.89,9.6,72%,0:55.64,0,0,0,0,145764,0,0,61864,73029,46967,0,760,0,0,0,0,4096,0,not measured,not measured,848.027,925.121,744.12,20.317,15.586,5.36,15.319,12.719,6.508,15.121,12.02,17.742,12.849,13.602,92.818,30710.849,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42681.735,0.808,0.523,100.809,1682.107,9155.369,9113.694,0.012,33526.355,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.8901840448,0.8901840448
239,1,lfw/Alicia_Silverstone/Alicia_Silverstone_0001.jpg,lfw/Fred_Thompson/Fred_Thompson_0002.jpg,False,False,0.9368718639016153,1.0,92.56538105010986,56.19378399848938,36.37159705162048,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.61,9.01,71%,0:55.55,0,0,0,0,145544,0,0,61783,70712,46375,0,0,0,0,0,0,4096,0,not measured,not measured,852.435,916.423,747.234,20.644,16.729,6.393,16.095,13.243,5.687,15.484,12.748,18.61,16.328,12.795,91.521,30631.4020000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42491.572,0.541,0.522,278.006,1696.601,9039.16,8997.397,0.011,33452.401,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.9368718863,1.0
240,0,lfw/Alimzhan_Tokhtakhounov/Alimzhan_Tokhtakhounov_0001.jpg,lfw/Alimzhan_Tokhtakhounov/Alimzhan_Tokhtakhounov_0002.jpg,True,True,0.3255733847618103,0.325573504,85.17128705978394,56.03670001029968,29.134587049484253,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.48,9.66,72%,0:55.37,0,0,0,0,144004,0,0,61412,71231,45191,0,752,0,0,0,0,4096,0,not measured,not measured,856.594,923.962,760.673,19.67,14.987,5.253,14.819,12.976,5.944,18.24,13.125,22.373,13.795,14.355,100.216,30563.658,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42592.424,0.648,0.54,76.139,1675.739,9168.298,9126.276,0.012,33424.114,27761639,27761118,29211,29220,27211922,27211913,27211913,27211913,0,0,549717,549205,0.325573504,0.325573504
241,1,lfw/Alimzhan_Tokhtakhounov/Alimzhan_Tokhtakhounov_0001.jpg,lfw/Jennifer_Granholm/Jennifer_Granholm_0001.jpg,False,False,1.03179182857275,1.0317918062,92.13620567321776,55.99367690086365,36.142528772354126,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.78,9.55,72%,0:55.34,0,0,0,0,145912,0,0,61863,71932,46632,0,760,0,0,0,0,4096,0,not measured,not measured,856.547,930.833,768.835,18.804,15.059,5.13,15.041,13.005,6.08,14.704,12.896,17.84,12.876,11.773,101.766,30591.5009999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42452.786,0.715,0.514,53.974,1685.46,9001.56,8959.298,0.012,33451.215,27761639,27761118,29211,29220,27211922,27211913,27211905,27211913,0,0,549717,549205,1.0317918062,1.0317918062
242,0,lfw/Alison_Lohman/Alison_Lohman_0001.jpg,lfw/Alison_Lohman/Alison_Lohman_0002.jpg,False,True,0.6178107857704163,0.6178107262,90.57252144813538,55.97877502441406,34.59374642372131,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.68,9.65,72%,0:55.31,0,0,0,0,142208,0,0,60963,71879,46493,0,760,0,0,0,0,4096,0,not measured,not measured,857.482,936.228,761.309,19.868,16.902,6.324,16.105,14.934,5.811,15.377,12.856,19.254,14.009,12.973,92.834,30552.042,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42437.83,0.664,0.508,93.098,1679.805,9022.612,8980.482,0.012,33415.206,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.6178107262,0.6178107262
243,1,lfw/Alison_Lohman/Alison_Lohman_0001.jpg,lfw/Bill_Walton/Bill_Walton_0001.jpg,False,False,0.8757385388016701,0.8757385612,89.65172481536865,55.86242604255676,33.78929877281189,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.59,8.99,71%,0:55.22,0,0,0,0,144036,0,0,61418,71277,47351,0,0,0,0,0,0,4096,0,not measured,not measured,865.477,924.415,743.381,22.192,15.889,6.179,14.817,13.897,6.764,18.119,12.464,22.259,14.379,13.071,98.941,30565.582,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42381.446,0.633,0.524,206.544,1686.576,8963.612,8921.971,0.012,33417.822,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.8757385612,0.8757385612
244,0,lfw/Allen_Iverson/Allen_Iverson_0001.jpg,lfw/Allen_Iverson/Allen_Iverson_0002.jpg,False,True,0.7181056141853333,0.7181056738,85.64469981193542,56.52534866333008,29.119351148605347,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.64,9.23,71%,0:55.86,0,0,0,0,142252,0,0,60969,72067,48951,0,752,0,0,0,0,4096,0,not measured,not measured,853.398,927.697,763.138,20.858,16.399,5.964,14.145,15.199,5.627,15.232,12.54,22.178,14.407,11.999,92.675,30558.3800000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42958.466,0.585,0.492,219.2,1684.497,9543.362,9501.669,0.012,33414.955,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.7181056738,0.7181056738
245,1,lfw/Allen_Iverson/Allen_Iverson_0001.jpg,lfw/Eddy_Hartenstein/Eddy_Hartenstein_0001.jpg,False,False,0.9781017936766148,0.97810179,91.29118275642396,56.25309658050537,35.03808617591858,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",31.22,9.2,72%,0:55.50,0,0,0,0,142168,0,0,60962,71972,47284,0,760,0,0,0,0,4096,0,not measured,not measured,859.114,921.091,757.448,19.969,15.651,5.81,14.195,13.473,5.219,15.813,12.202,21.078,14.595,12.359,89.95,30553.068,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42578.603,0.67,0.496,28.937,1679.285,9184.15,9142.221,0.012,33394.441,27761630,27761118,29220,29220,27211913,27211913,27211905,27211913,0,0,549717,549205,0.97810179,0.97810179
246,0,lfw/Allison_Janney/Allison_Janney_0001.jpg,lfw/Allison_Janney/Allison_Janney_0002.jpg,True,True,0.483532190322876,0.4835322499,91.61315512657166,56.17103600502014,35.442119121551514,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.9,9.4,72%,0:55.48,0,0,0,0,142376,0,0,60966,72889,46286,0,760,0,0,0,0,4096,0,not measured,not measured,853.45,925.136,761.885,18.415,13.311,6.903,14.161,14.408,5.688,16.876,13.028,19.841,14.204,13.37,90.485,30633.142,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42662.378,0.659,0.525,78.752,1675.532,9191.039,9148.62,0.012,33471.326,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.4835322499,0.4835322499
247,1,lfw/Allison_Janney/Allison_Janney_0001.jpg,lfw/James_Comey/James_Comey_0001.jpg,False,False,0.8819694295525551,0.8819693923,89.74349451065063,56.17217302322388,33.57132148742676,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.87,9.37,72%,0:55.49,0,0,0,0,142176,0,0,60964,71702,47989,0,760,0,0,0,0,4096,0,not measured,not measured,856.254,928.745,761.29,20.12,15.442,6.186,15.084,14.955,6.511,15.647,12.873,19.185,13.941,13.853,95.183,30641.51,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42524.728,0.782,0.542,266.977,1679.223,9029.214,8986.786,0.012,33495.402,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.8819693923,0.8819693923
248,0,lfw/Allyson_Felix/Allyson_Felix_0001.jpg,lfw/Allyson_Felix/Allyson_Felix_0002.jpg,True,True,0.4844211935997009,0.4844212532,91.53181648254396,56.0008761882782,35.53094029426575,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.75,9.59,72%,0:55.36,0,0,0,0,145528,0,0,61786,72677,45987,0,0,0,0,0,0,4096,0,not measured,not measured,853.89,926.196,748.793,20.069,15.847,5.959,13.09,12.489,5.713,15.047,12.495,22.673,14.546,12.764,93.632,30669.3639999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42419.692,0.806,0.54,79.963,1668.813,8919.991,8878.183,0.013,33499.691,27761639,27761118,29211,29220,27211922,27211913,27211913,27211913,0,0,549717,549205,0.4844212532,0.4844212532
249,1,lfw/Allyson_Felix/Allyson_Felix_0001.jpg,lfw/Allyson_Felix/Allyson_Felix_0003.jpg,False,True,0.6213916540145874,0.621391654,85.4301266670227,56.26043176651001,29.16969490051269,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.55,9.19,71%,0:55.60,0,0,0,0,142276,0,0,60967,71383,49159,0,760,0,0,0,0,4096,0,not measured,not measured,855.534,920.556,739.511,18.75,14.682,7.016,14.811,12.78,5.242,17.264,12.374,18.134,15.314,12.459,90.454,30775.054,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42689.681,0.552,0.493,169.945,1697.375,9100.988,9059.51,0.012,33588.681,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.621391654,0.621391654
250,2,lfw/Allyson_Felix/Allyson_Felix_0001.jpg,lfw/Allyson_Felix/Allyson_Felix_0004.jpg,True,True,0.4666388630867004,0.4666389227,90.27164793014526,56.1410608291626,34.130587100982666,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.83,9.33,72%,0:55.47,0,0,0,0,144004,0,0,61412,72180,47380,0,760,0,0,0,0,4096,0,not measured,not measured,852.802,914.883,750.321,17.807,14.215,4.99,13.7,14.299,6.359,16.395,12.868,18.054,14.528,12.552,92.037,30654.871,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42494.071,0.573,0.495,371.24,1679.953,9020.633,8978.84,0.011,33473.427,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.4666389227,0.4666389227
251,3,lfw/Allyson_Felix/Allyson_Felix_0001.jpg,lfw/Allyson_Felix/Allyson_Felix_0005.jpg,True,True,0.4469517469406128,0.4469518065,92.1365327835083,56.47999000549317,35.65654277801514,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.82,9.38,72%,0:55.72,0,0,0,0,142264,0,0,60971,71671,45992,0,760,0,0,0,0,4096,0,not measured,not measured,845.929,920.109,733.011,21.165,15.41,5.538,14.177,14.048,6.611,14.649,12.326,20.17,14.161,12.854,98.956,30502.7790000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42916.031,0.543,0.493,23.736,1683.053,9599.917,9558.03,0.012,33316.103,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.4469518065,0.4469518065
252,4,lfw/Allyson_Felix/Allyson_Felix_0001.jpg,lfw/Mark_Podlesny/Mark_Podlesny_0001.jpg,False,False,0.9048995301127434,0.9048995376,89.72714519500732,56.29931592941284,33.42782926559448,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.114 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",30.79,9.67,72%,0:55.62,0,0,0,0,142184,0,0,60964,72791,46306,0,760,0,0,0,0,4096,0,not measured,not measured,855.155,932.197,765.763,18.275,14.401,7.215,14.602,13.114,6.321,14.712,13.599,21.83,13.175,13.047,93.607,30572.163,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,42579.791,0.66,0.524,28.467,1668.819,9154.608,9112.743,0.012,33425.171,27761639,27761118,29211,29220,27211922,27211913,27211904,27211913,0,0,549717,549205,0.9048995376,0.9048995376
