,computed_result,actual_result,model,metric,model_correct
10377,False,True,DeepFace,euclidean,False
10378,False,True,ArcFace,cosine,False
10379,False,True,ArcFace,euclidean,False
10380,False,True,Dlib,cosine,False
10381,True,True,Dlib,euclidean,True
10382,False,True,SFace,cosine,False
10383,False,True,SFace,euclidean,False
10384,True,False,VGG-Face,cosine,False
10385,True,False,VGG-Face,euclidean,False
10386,False,False,Facenet,cosine,True
10387,False,False,Facenet,euclidean,True
10388,False,False,Facenet512,cosine,True
10389,False,False,Facenet512,euclidean,True
10390,False,False,OpenFace,cosine,True
10391,False,False,OpenFace,euclidean,True
10392,True,False,DeepFace,cosine,False
10393,True,False,DeepFace,euclidean,False
10394,False,False,ArcFace,cosine,True
10395,False,False,ArcFace,euclidean,True
10396,False,False,Dlib,cosine,True
10397,False,False,Dlib,euclidean,True
10398,False,False,SFace,cosine,True
10399,False,False,SFace,euclidean,True
10400,True,True,VGG-Face,cosine,True
10401,True,True,VGG-Face,euclidean,True
10402,True,True,Facenet,cosine,True
10403,False,True,Facenet,euclidean,False
10404,True,True,Facenet512,cosine,True
10405,True,True,Facenet512,euclidean,True
10406,False,True,OpenFace,cosine,False
10407,False,True,OpenFace,euclidean,False
10408,True,True,DeepFace,cosine,True
10409,True,True,DeepFace,euclidean,True
10410,True,True,ArcFace,cosine,True
10411,True,True,ArcFace,euclidean,True
10412,True,True,Dlib,cosine,True
10413,True,True,Dlib,euclidean,True
10414,True,True,SFace,cosine,True
10415,True,True,SFace,euclidean,True
10416,False,False,VGG-Face,cosine,True
10417,False,False,VGG-Face,euclidean,True
10418,False,False,Facenet,cosine,True
10419,False,False,Facenet,euclidean,True
10420,False,False,Facenet512,cosine,True
10421,False,False,Facenet512,euclidean,True
10422,False,False,OpenFace,cosine,True
10423,False,False,OpenFace,euclidean,True
10424,False,False,DeepFace,cosine,True
10425,False,False,DeepFace,euclidean,True
10426,False,False,ArcFace,cosine,True
10427,False,False,ArcFace,euclidean,True
10428,False,False,Dlib,cosine,True
10429,False,False,Dlib,euclidean,True
10430,False,False,SFace,cosine,True
10431,True,False,SFace,euclidean,False
10432,True,True,VGG-Face,cosine,True
10433,True,True,VGG-Face,euclidean,True
10434,True,True,Facenet,cosine,True
10435,True,True,Facenet,euclidean,True
10436,True,True,Facenet512,cosine,True
10437,True,True,Facenet512,euclidean,True
10438,False,True,OpenFace,cosine,False
10439,False,True,OpenFace,euclidean,False
10440,False,True,DeepFace,cosine,False
10441,True,True,DeepFace,euclidean,True
10442,True,True,ArcFace,cosine,True
10443,True,True,ArcFace,euclidean,True
10444,True,True,Dlib,cosine,True
10445,True,True,Dlib,euclidean,True
10446,True,True,SFace,cosine,True
10447,True,True,SFace,euclidean,True
10448,True,True,VGG-Face,cosine,True
10449,True,True,VGG-Face,euclidean,True
10450,True,True,Facenet,cosine,True
10451,True,True,Facenet,euclidean,True
10452,True,True,Facenet512,cosine,True
10453,True,True,Facenet512,euclidean,True
10454,False,True,OpenFace,cosine,False
10455,False,True,OpenFace,euclidean,False
10456,True,True,DeepFace,cosine,True
10457,True,True,DeepFace,euclidean,True
10458,True,True,ArcFace,cosine,True
10459,True,True,ArcFace,euclidean,True
10460,True,True,Dlib,cosine,True
10461,True,True,Dlib,euclidean,True
10462,True,True,SFace,cosine,True
10463,True,True,SFace,euclidean,True
10464,False,False,VGG-Face,cosine,True
10465,True,False,VGG-Face,euclidean,False
10466,False,False,Facenet,cosine,True
10467,False,False,Facenet,euclidean,True
10468,False,False,Facenet512,cosine,True
10469,False,False,Facenet512,euclidean,True
10470,False,False,OpenFace,cosine,True
10471,False,False,OpenFace,euclidean,True
10472,False,False,DeepFace,cosine,True
10473,False,False,DeepFace,euclidean,True
10474,False,False,ArcFace,cosine,True
10475,False,False,ArcFace,euclidean,True
10476,False,False,Dlib,cosine,True
10477,False,False,Dlib,euclidean,True
10478,False,False,SFace,cosine,True
10479,False,False,SFace,euclidean,True
10480,False,False,VGG-Face,cosine,True
10481,False,False,VGG-Face,euclidean,True
10482,False,False,Facenet,cosine,True
10483,False,False,Facenet,euclidean,True
10484,False,False,Facenet512,cosine,True
10485,False,False,Facenet512,euclidean,True
10486,False,False,OpenFace,cosine,True
10487,False,False,OpenFace,euclidean,True
10488,False,False,DeepFace,cosine,True
10489,False,False,DeepFace,euclidean,True
10490,False,False,ArcFace,cosine,True
10491,False,False,ArcFace,euclidean,True
10492,False,False,Dlib,cosine,True
10493,False,False,Dlib,euclidean,True
10494,False,False,SFace,cosine,True
10495,False,False,SFace,euclidean,True
10496,True,True,VGG-Face,cosine,True
10497,True,True,VGG-Face,euclidean,True
10498,True,True,Facenet,cosine,True
10499,False,True,Facenet,euclidean,False
10500,False,True,Facenet512,cosine,False
10501,True,True,Facenet512,euclidean,True
10502,False,True,OpenFace,cosine,False
10503,False,True,OpenFace,euclidean,False
10504,True,True,DeepFace,cosine,True
10505,True,True,DeepFace,euclidean,True
10506,True,True,ArcFace,cosine,True
10507,True,True,ArcFace,euclidean,True
10508,True,True,Dlib,cosine,True
10509,True,True,Dlib,euclidean,True
10510,True,True,SFace,cosine,True
10511,True,True,SFace,euclidean,True
10512,False,False,VGG-Face,cosine,True
10513,True,False,VGG-Face,euclidean,False
10514,False,False,Facenet,cosine,True
10515,False,False,Facenet,euclidean,True
10516,False,False,Facenet512,cosine,True
10517,False,False,Facenet512,euclidean,True
10518,False,False,OpenFace,cosine,True
10519,False,False,OpenFace,euclidean,True
10520,False,False,DeepFace,cosine,True
10521,False,False,DeepFace,euclidean,True
10522,False,False,ArcFace,cosine,True
10523,False,False,ArcFace,euclidean,True
10524,False,False,Dlib,cosine,True
10525,False,False,Dlib,euclidean,True
10526,False,False,SFace,cosine,True
10527,False,False,SFace,euclidean,True
10528,True,True,VGG-Face,cosine,True
10529,False,True,VGG-Face,euclidean,False
10530,False,True,Facenet,cosine,False
10531,False,True,Facenet,euclidean,False
10532,False,True,Facenet512,cosine,False
10533,False,True,Facenet512,euclidean,False
10534,False,True,OpenFace,cosine,False
10535,False,True,OpenFace,euclidean,False
10536,False,True,DeepFace,cosine,False
10537,False,True,DeepFace,euclidean,False
10538,False,True,ArcFace,cosine,False
10539,False,True,ArcFace,euclidean,False
10540,False,True,Dlib,cosine,False
10541,True,True,Dlib,euclidean,True
10542,True,True,SFace,cosine,True
10543,False,True,SFace,euclidean,False
10544,False,True,VGG-Face,cosine,False
10545,False,True,VGG-Face,euclidean,False
10546,False,True,Facenet,cosine,False
10547,False,True,Facenet,euclidean,False
10548,False,True,Facenet512,cosine,False
10549,False,True,Facenet512,euclidean,False
10550,False,True,OpenFace,cosine,False
10551,False,True,OpenFace,euclidean,False
10552,False,True,DeepFace,cosine,False
10553,False,True,DeepFace,euclidean,False
10554,False,True,ArcFace,cosine,False
10555,False,True,ArcFace,euclidean,False
10556,True,True,Dlib,cosine,True
10557,True,True,Dlib,euclidean,True
10558,False,True,SFace,cosine,False
10559,False,True,SFace,euclidean,False
10560,False,True,VGG-Face,cosine,False
10561,False,True,VGG-Face,euclidean,False
10562,False,True,Facenet,cosine,False
10563,False,True,Facenet,euclidean,False
10564,False,True,Facenet512,cosine,False
10565,True,True,Facenet512,euclidean,True
10566,False,True,OpenFace,cosine,False
10567,False,True,OpenFace,euclidean,False
10568,False,True,DeepFace,cosine,False
10569,False,True,DeepFace,euclidean,False
10570,False,True,ArcFace,cosine,False
10571,False,True,ArcFace,euclidean,False
10572,False,True,Dlib,cosine,False
10573,True,True,Dlib,euclidean,True
10574,False,True,SFace,cosine,False
10575,True,True,SFace,euclidean,True
10576,True,True,VGG-Face,cosine,True
10577,True,True,VGG-Face,euclidean,True
10578,False,True,Facenet,cosine,False
10579,False,True,Facenet,euclidean,False
10580,False,True,Facenet512,cosine,False
10581,False,True,Facenet512,euclidean,False
10582,False,True,OpenFace,cosine,False
10583,False,True,OpenFace,euclidean,False
10584,False,True,DeepFace,cosine,False
10585,False,True,DeepFace,euclidean,False
10586,False,True,ArcFace,cosine,False
10587,False,True,ArcFace,euclidean,False
10588,False,True,Dlib,cosine,False
10589,True,True,Dlib,euclidean,True
10590,False,True,SFace,cosine,False
10591,False,True,SFace,euclidean,False
10592,True,True,VGG-Face,cosine,True
10593,True,True,VGG-Face,euclidean,True
10594,True,True,Facenet,cosine,True
10595,True,True,Facenet,euclidean,True
10596,False,True,Facenet512,cosine,False
10597,True,True,Facenet512,euclidean,True
10598,False,True,OpenFace,cosine,False
10599,False,True,OpenFace,euclidean,False
10600,False,True,DeepFace,cosine,False
10601,False,True,DeepFace,euclidean,False
10602,False,True,ArcFace,cosine,False
10603,True,True,ArcFace,euclidean,True
10604,False,True,Dlib,cosine,False
10605,True,True,Dlib,euclidean,True
10606,True,True,SFace,cosine,True
10607,True,True,SFace,euclidean,True
10608,False,True,VGG-Face,cosine,False
10609,True,True,VGG-Face,euclidean,True
10610,False,True,Facenet,cosine,False
10611,False,True,Facenet,euclidean,False
10612,False,True,Facenet512,cosine,False
10613,False,True,Facenet512,euclidean,False
10614,False,True,OpenFace,cosine,False
10615,False,True,OpenFace,euclidean,False
10616,False,True,DeepFace,cosine,False
10617,False,True,DeepFace,euclidean,False
10618,False,True,ArcFace,cosine,False
10619,False,True,ArcFace,euclidean,False
10620,False,True,Dlib,cosine,False
10621,False,True,Dlib,euclidean,False
10622,True,True,SFace,cosine,True
10623,False,True,SFace,euclidean,False
10624,True,True,VGG-Face,cosine,True
10625,True,True,VGG-Face,euclidean,True
10626,False,True,Facenet,cosine,False
10627,False,True,Facenet,euclidean,False
10628,False,True,Facenet512,cosine,False
10629,False,True,Facenet512,euclidean,False
10630,False,True,OpenFace,cosine,False
10631,False,True,OpenFace,euclidean,False
10632,False,True,DeepFace,cosine,False
10633,False,True,DeepFace,euclidean,False
10634,False,True,ArcFace,cosine,False
10635,True,True,ArcFace,euclidean,True
10636,False,True,Dlib,cosine,False
10637,False,True,Dlib,euclidean,False
10638,False,True,SFace,cosine,False
10639,False,True,SFace,euclidean,False
10640,True,True,VGG-Face,cosine,True
10641,True,True,VGG-Face,euclidean,True
10642,True,True,Facenet,cosine,True
10643,True,True,Facenet,euclidean,True
10644,False,True,Facenet512,cosine,False
10645,True,True,Facenet512,euclidean,True
10646,False,True,OpenFace,cosine,False
10647,False,True,OpenFace,euclidean,False
10648,False,True,DeepFace,cosine,False
10649,False,True,DeepFace,euclidean,False
10650,True,True,ArcFace,cosine,True
10651,True,True,ArcFace,euclidean,True
10652,False,True,Dlib,cosine,False
10653,True,True,Dlib,euclidean,True
10654,True,True,SFace,cosine,True
10655,False,True,SFace,euclidean,False
10656,True,True,VGG-Face,cosine,True
10657,True,True,VGG-Face,euclidean,True
10658,False,True,Facenet,cosine,False
10659,False,True,Facenet,euclidean,False
10660,False,True,Facenet512,cosine,False
10661,True,True,Facenet512,euclidean,True
10662,False,True,OpenFace,cosine,False
10663,False,True,OpenFace,euclidean,False
10664,False,True,DeepFace,cosine,False
10665,False,True,DeepFace,euclidean,False
10666,False,True,ArcFace,cosine,False
10667,False,True,ArcFace,euclidean,False
10668,False,True,Dlib,cosine,False
10669,False,True,Dlib,euclidean,False
10670,False,True,SFace,cosine,False
10671,True,True,SFace,euclidean,True
10672,False,True,VGG-Face,cosine,False
10673,False,True,VGG-Face,euclidean,False
10674,False,True,Facenet,cosine,False
10675,False,True,Facenet,euclidean,False
10676,False,True,Facenet512,cosine,False
10677,False,True,Facenet512,euclidean,False
10678,False,True,OpenFace,cosine,False
10679,False,True,OpenFace,euclidean,False
10680,False,True,DeepFace,cosine,False
10681,False,True,DeepFace,euclidean,False
10682,False,True,ArcFace,cosine,False
10683,False,True,ArcFace,euclidean,False
10684,False,True,Dlib,cosine,False
10685,False,True,Dlib,euclidean,False
10686,True,True,SFace,cosine,True
10687,False,True,SFace,euclidean,False
10688,True,True,VGG-Face,cosine,True
10689,True,True,VGG-Face,euclidean,True
10690,True,True,Facenet,cosine,True
10691,False,True,Facenet,euclidean,False
10692,False,True,Facenet512,cosine,False
10693,True,True,Facenet512,euclidean,True
10694,False,True,OpenFace,cosine,False
10695,False,True,OpenFace,euclidean,False
10696,False,True,DeepFace,cosine,False
10697,False,True,DeepFace,euclidean,False
10698,False,True,ArcFace,cosine,False
10699,False,True,ArcFace,euclidean,False
10700,False,True,Dlib,cosine,False
10701,False,True,Dlib,euclidean,False
10702,True,True,SFace,cosine,True
10703,True,True,SFace,euclidean,True
10704,True,True,VGG-Face,cosine,True
10705,True,True,VGG-Face,euclidean,True
10706,True,True,Facenet,cosine,True
10707,False,True,Facenet,euclidean,False
10708,False,True,Facenet512,cosine,False
10709,True,True,Facenet512,euclidean,True
10710,False,True,OpenFace,cosine,False
10711,False,True,OpenFace,euclidean,False
10712,False,True,DeepFace,cosine,False
10713,False,True,DeepFace,euclidean,False
10714,False,True,ArcFace,cosine,False
10715,True,True,ArcFace,euclidean,True
10716,False,True,Dlib,cosine,False
10717,False,True,Dlib,euclidean,False
10718,False,True,SFace,cosine,False
10719,False,True,SFace,euclidean,False
10720,True,True,VGG-Face,cosine,True
10721,True,True,VGG-Face,euclidean,True
10722,True,True,Facenet,cosine,True
10723,False,True,Facenet,euclidean,False
10724,False,True,Facenet512,cosine,False
10725,True,True,Facenet512,euclidean,True
10726,False,True,OpenFace,cosine,False
10727,False,True,OpenFace,euclidean,False
10728,True,True,DeepFace,cosine,True
10729,False,True,DeepFace,euclidean,False
10730,True,True,ArcFace,cosine,True
10731,True,True,ArcFace,euclidean,True
10732,False,True,Dlib,cosine,False
10733,True,True,Dlib,euclidean,True
10734,True,True,SFace,cosine,True
10735,True,True,SFace,euclidean,True
10736,False,True,VGG-Face,cosine,False
10737,True,True,VGG-Face,euclidean,True
10738,False,True,Facenet,cosine,False
10739,False,True,Facenet,euclidean,False
10740,False,True,Facenet512,cosine,False
10741,False,True,Facenet512,euclidean,False
10742,False,True,OpenFace,cosine,False
10743,False,True,OpenFace,euclidean,False
10744,False,True,DeepFace,cosine,False
10745,False,True,DeepFace,euclidean,False
10746,False,True,ArcFace,cosine,False
10747,False,True,ArcFace,euclidean,False
10748,False,True,Dlib,cosine,False
10749,True,True,Dlib,euclidean,True
10750,False,True,SFace,cosine,False
10751,True,True,SFace,euclidean,True
10752,False,False,VGG-Face,cosine,True
10753,False,False,VGG-Face,euclidean,True
10754,False,False,Facenet,cosine,True
10755,False,False,Facenet,euclidean,True
10756,False,False,Facenet512,cosine,True
10757,False,False,Facenet512,euclidean,True
10758,False,False,OpenFace,cosine,True
10759,False,False,OpenFace,euclidean,True
10760,False,False,DeepFace,cosine,True
10761,False,False,DeepFace,euclidean,True
10762,False,False,ArcFace,cosine,True
10763,False,False,ArcFace,euclidean,True
10764,False,False,Dlib,cosine,True
10765,True,False,Dlib,euclidean,False
10766,False,False,SFace,cosine,True
10767,False,False,SFace,euclidean,True
10768,False,False,VGG-Face,cosine,True
10769,True,False,VGG-Face,euclidean,False
10770,False,False,Facenet,cosine,True
10771,False,False,Facenet,euclidean,True
10772,False,False,Facenet512,cosine,True
10773,False,False,Facenet512,euclidean,True
10774,False,False,OpenFace,cosine,True
10775,False,False,OpenFace,euclidean,True
10776,False,False,DeepFace,cosine,True
10777,False,False,DeepFace,euclidean,True
10778,False,False,ArcFace,cosine,True
10779,False,False,ArcFace,euclidean,True
10780,False,False,Dlib,cosine,True
10781,False,False,Dlib,euclidean,True
10782,False,False,SFace,cosine,True
10783,False,False,SFace,euclidean,True
10784,False,False,VGG-Face,cosine,True
10785,False,False,VGG-Face,euclidean,True
10786,False,False,Facenet,cosine,True
10787,False,False,Facenet,euclidean,True
10788,False,False,Facenet512,cosine,True
10789,False,False,Facenet512,euclidean,True
10790,False,False,OpenFace,cosine,True
10791,False,False,OpenFace,euclidean,True
10792,False,False,DeepFace,cosine,True
10793,False,False,DeepFace,euclidean,True
10794,False,False,ArcFace,cosine,True
10795,False,False,ArcFace,euclidean,True
10796,False,False,Dlib,cosine,True
10797,False,False,Dlib,euclidean,True
10798,False,False,SFace,cosine,True
10799,False,False,SFace,euclidean,True
10800,False,False,VGG-Face,cosine,True
10801,False,False,VGG-Face,euclidean,True
10802,False,False,Facenet,cosine,True
10803,False,False,Facenet,euclidean,True
10804,False,False,Facenet512,cosine,True
10805,False,False,Facenet512,euclidean,True
10806,False,False,OpenFace,cosine,True
10807,False,False,OpenFace,euclidean,True
10808,False,False,DeepFace,cosine,True
10809,False,False,DeepFace,euclidean,True
10810,False,False,ArcFace,cosine,True
10811,False,False,ArcFace,euclidean,True
10812,False,False,Dlib,cosine,True
10813,False,False,Dlib,euclidean,True
10814,False,False,SFace,cosine,True
10815,False,False,SFace,euclidean,True
10816,False,False,VGG-Face,cosine,True
10817,False,False,VGG-Face,euclidean,True
10818,False,False,Facenet,cosine,True
10819,False,False,Facenet,euclidean,True
10820,False,False,Facenet512,cosine,True
10821,False,False,Facenet512,euclidean,True
10822,False,False,OpenFace,cosine,True
10823,False,False,OpenFace,euclidean,True
10824,False,False,DeepFace,cosine,True
10825,False,False,DeepFace,euclidean,True
10826,False,False,ArcFace,cosine,True
10827,False,False,ArcFace,euclidean,True
10828,False,False,Dlib,cosine,True
10829,False,False,Dlib,euclidean,True
10830,False,False,SFace,cosine,True
10831,False,False,SFace,euclidean,True
10832,False,False,VGG-Face,cosine,True
10833,False,False,VGG-Face,euclidean,True
10834,False,False,Facenet,cosine,True
10835,False,False,Facenet,euclidean,True
10836,False,False,Facenet512,cosine,True
10837,False,False,Facenet512,euclidean,True
10838,False,False,OpenFace,cosine,True
10839,False,False,OpenFace,euclidean,True
10840,False,False,DeepFace,cosine,True
10841,False,False,DeepFace,euclidean,True
10842,False,False,ArcFace,cosine,True
10843,False,False,ArcFace,euclidean,True
10844,False,False,Dlib,cosine,True
10845,False,False,Dlib,euclidean,True
10846,False,False,SFace,cosine,True
10847,False,False,SFace,euclidean,True
10848,False,False,VGG-Face,cosine,True
10849,False,False,VGG-Face,euclidean,True
10850,False,False,Facenet,cosine,True
10851,False,False,Facenet,euclidean,True
10852,False,False,Facenet512,cosine,True
10853,False,False,Facenet512,euclidean,True
10854,False,False,OpenFace,cosine,True
10855,False,False,OpenFace,euclidean,True
10856,False,False,DeepFace,cosine,True
10857,False,False,DeepFace,euclidean,True
10858,False,False,ArcFace,cosine,True
10859,False,False,ArcFace,euclidean,True
10860,False,False,Dlib,cosine,True
10861,True,False,Dlib,euclidean,False
10862,False,False,SFace,cosine,True
10863,False,False,SFace,euclidean,True
10864,False,False,VGG-Face,cosine,True
10865,False,False,VGG-Face,euclidean,True
10866,False,False,Facenet,cosine,True
10867,False,False,Facenet,euclidean,True
10868,False,False,Facenet512,cosine,True
10869,False,False,Facenet512,euclidean,True
10870,False,False,OpenFace,cosine,True
10871,False,False,OpenFace,euclidean,True
10872,False,False,DeepFace,cosine,True
10873,False,False,DeepFace,euclidean,True
10874,False,False,ArcFace,cosine,True
10875,False,False,ArcFace,euclidean,True
10876,False,False,Dlib,cosine,True
10877,False,False,Dlib,euclidean,True
10878,False,False,SFace,cosine,True
10879,False,False,SFace,euclidean,True
10880,False,False,VGG-Face,cosine,True
10881,False,False,VGG-Face,euclidean,True
10882,False,False,Facenet,cosine,True
10883,False,False,Facenet,euclidean,True
10884,False,False,Facenet512,cosine,True
10885,False,False,Facenet512,euclidean,True
10886,False,False,OpenFace,cosine,True
10887,False,False,OpenFace,euclidean,True
10888,False,False,DeepFace,cosine,True
10889,False,False,DeepFace,euclidean,True
10890,False,False,ArcFace,cosine,True
10891,False,False,ArcFace,euclidean,True
10892,False,False,Dlib,cosine,True
10893,True,False,Dlib,euclidean,False
10894,False,False,SFace,cosine,True
10895,False,False,SFace,euclidean,True
10896,False,False,VGG-Face,cosine,True
10897,False,False,VGG-Face,euclidean,True
10898,False,False,Facenet,cosine,True
10899,False,False,Facenet,euclidean,True
10900,False,False,Facenet512,cosine,True
10901,False,False,Facenet512,euclidean,True
10902,False,False,OpenFace,cosine,True
10903,False,False,OpenFace,euclidean,True
10904,False,False,DeepFace,cosine,True
10905,False,False,DeepFace,euclidean,True
10906,False,False,ArcFace,cosine,True
10907,False,False,ArcFace,euclidean,True
10908,False,False,Dlib,cosine,True
10909,False,False,Dlib,euclidean,True
10910,False,False,SFace,cosine,True
10911,False,False,SFace,euclidean,True
10912,False,False,VGG-Face,cosine,True
10913,False,False,VGG-Face,euclidean,True
10914,False,False,Facenet,cosine,True
10915,False,False,Facenet,euclidean,True
10916,False,False,Facenet512,cosine,True
10917,False,False,Facenet512,euclidean,True
10918,False,False,OpenFace,cosine,True
10919,False,False,OpenFace,euclidean,True
10920,False,False,DeepFace,cosine,True
10921,False,False,DeepFace,euclidean,True
10922,False,False,ArcFace,cosine,True
10923,False,False,ArcFace,euclidean,True
10924,False,False,Dlib,cosine,True
10925,True,False,Dlib,euclidean,False
10926,False,False,SFace,cosine,True
10927,False,False,SFace,euclidean,True
10928,False,False,VGG-Face,cosine,True
10929,False,False,VGG-Face,euclidean,True
10930,False,False,Facenet,cosine,True
10931,False,False,Facenet,euclidean,True
10932,False,False,Facenet512,cosine,True
10933,False,False,Facenet512,euclidean,True
10934,False,False,OpenFace,cosine,True
10935,False,False,OpenFace,euclidean,True
10936,False,False,DeepFace,cosine,True
10937,False,False,DeepFace,euclidean,True
10938,False,False,ArcFace,cosine,True
10939,False,False,ArcFace,euclidean,True
10940,False,False,Dlib,cosine,True
10941,False,False,Dlib,euclidean,True
10942,False,False,SFace,cosine,True
10943,False,False,SFace,euclidean,True
10944,False,False,VGG-Face,cosine,True
10945,False,False,VGG-Face,euclidean,True
10946,False,False,Facenet,cosine,True
10947,False,False,Facenet,euclidean,True
10948,False,False,Facenet512,cosine,True
10949,False,False,Facenet512,euclidean,True
10950,False,False,OpenFace,cosine,True
10951,False,False,OpenFace,euclidean,True
10952,False,False,DeepFace,cosine,True
10953,False,False,DeepFace,euclidean,True
10954,False,False,ArcFace,cosine,True
10955,True,False,ArcFace,euclidean,False
10956,False,False,Dlib,cosine,True
10957,False,False,Dlib,euclidean,True
10958,False,False,SFace,cosine,True
10959,False,False,SFace,euclidean,True
10960,False,False,VGG-Face,cosine,True
10961,False,False,VGG-Face,euclidean,True
10962,False,False,Facenet,cosine,True
10963,False,False,Facenet,euclidean,True
10964,False,False,Facenet512,cosine,True
10965,False,False,Facenet512,euclidean,True
10966,False,False,OpenFace,cosine,True
10967,False,False,OpenFace,euclidean,True
10968,False,False,DeepFace,cosine,True
10969,False,False,DeepFace,euclidean,True
10970,False,False,ArcFace,cosine,True
10971,False,False,ArcFace,euclidean,True
10972,False,False,Dlib,cosine,True
10973,False,False,Dlib,euclidean,True
10974,False,False,SFace,cosine,True
10975,False,False,SFace,euclidean,True
10976,True,True,VGG-Face,cosine,True
10977,True,True,VGG-Face,euclidean,True
10978,True,True,Facenet,cosine,True
10979,True,True,Facenet,euclidean,True
10980,True,True,Facenet512,cosine,True
10981,True,True,Facenet512,euclidean,True
10982,False,True,OpenFace,cosine,False
10983,True,True,OpenFace,euclidean,True
10984,True,True,DeepFace,cosine,True
10985,True,True,DeepFace,euclidean,True
10986,True,True,ArcFace,cosine,True
10987,True,True,ArcFace,euclidean,True
10988,True,True,Dlib,cosine,True
10989,True,True,Dlib,euclidean,True
10990,True,True,SFace,cosine,True
10991,True,True,SFace,euclidean,True
10992,True,True,VGG-Face,cosine,True
10993,True,True,VGG-Face,euclidean,True
10994,False,True,Facenet,cosine,False
10995,False,True,Facenet,euclidean,False
10996,False,True,Facenet512,cosine,False
10997,True,True,Facenet512,euclidean,True
10998,False,True,OpenFace,cosine,False
10999,False,True,OpenFace,euclidean,False
11000,False,True,DeepFace,cosine,False
11001,True,True,DeepFace,euclidean,True
11002,True,True,ArcFace,cosine,True
11003,True,True,ArcFace,euclidean,True
11004,True,True,Dlib,cosine,True
11005,True,True,Dlib,euclidean,True
11006,False,True,SFace,cosine,False
11007,True,True,SFace,euclidean,True
11008,True,True,VGG-Face,cosine,True
11009,True,True,VGG-Face,euclidean,True
11010,True,True,Facenet,cosine,True
11011,True,True,Facenet,euclidean,True
11012,True,True,Facenet512,cosine,True
11013,True,True,Facenet512,euclidean,True
11014,False,True,OpenFace,cosine,False
11015,True,True,OpenFace,euclidean,True
11016,True,True,DeepFace,cosine,True
11017,True,True,DeepFace,euclidean,True
11018,True,True,ArcFace,cosine,True
11019,True,True,ArcFace,euclidean,True
11020,True,True,Dlib,cosine,True
11021,True,True,Dlib,euclidean,True
11022,True,True,SFace,cosine,True
11023,True,True,SFace,euclidean,True
11024,True,True,VGG-Face,cosine,True
11025,True,True,VGG-Face,euclidean,True
11026,True,True,Facenet,cosine,True
11027,True,True,Facenet,euclidean,True
11028,True,True,Facenet512,cosine,True
11029,True,True,Facenet512,euclidean,True
11030,False,True,OpenFace,cosine,False
11031,True,True,OpenFace,euclidean,True
11032,True,True,DeepFace,cosine,True
11033,True,True,DeepFace,euclidean,True
11034,True,True,ArcFace,cosine,True
11035,True,True,ArcFace,euclidean,True
11036,True,True,Dlib,cosine,True
11037,True,True,Dlib,euclidean,True
11038,True,True,SFace,cosine,True
11039,True,True,SFace,euclidean,True
11040,True,True,VGG-Face,cosine,True
11041,True,True,VGG-Face,euclidean,True
11042,True,True,Facenet,cosine,True
11043,False,True,Facenet,euclidean,False
11044,True,True,Facenet512,cosine,True
11045,True,True,Facenet512,euclidean,True
11046,False,True,OpenFace,cosine,False
11047,False,True,OpenFace,euclidean,False
11048,False,True,DeepFace,cosine,False
11049,False,True,DeepFace,euclidean,False
11050,True,True,ArcFace,cosine,True
11051,False,True,ArcFace,euclidean,False
11052,True,True,Dlib,cosine,True
11053,True,True,Dlib,euclidean,True
11054,False,True,SFace,cosine,False
11055,False,True,SFace,euclidean,False
11056,False,False,VGG-Face,cosine,True
11057,False,False,VGG-Face,euclidean,True
11058,False,False,Facenet,cosine,True
11059,False,False,Facenet,euclidean,True
11060,False,False,Facenet512,cosine,True
11061,False,False,Facenet512,euclidean,True
11062,False,False,OpenFace,cosine,True
11063,False,False,OpenFace,euclidean,True
11064,False,False,DeepFace,cosine,True
11065,False,False,DeepFace,euclidean,True
11066,False,False,ArcFace,cosine,True
11067,False,False,ArcFace,euclidean,True
11068,False,False,Dlib,cosine,True
11069,False,False,Dlib,euclidean,True
11070,False,False,SFace,cosine,True
11071,False,False,SFace,euclidean,True
11072,False,False,VGG-Face,cosine,True
11073,False,False,VGG-Face,euclidean,True
11074,False,False,Facenet,cosine,True
11075,False,False,Facenet,euclidean,True
11076,False,False,Facenet512,cosine,True
11077,False,False,Facenet512,euclidean,True
11078,False,False,OpenFace,cosine,True
11079,False,False,OpenFace,euclidean,True
11080,False,False,DeepFace,cosine,True
11081,False,False,DeepFace,euclidean,True
11082,False,False,ArcFace,cosine,True
11083,False,False,ArcFace,euclidean,True
11084,False,False,Dlib,cosine,True
11085,False,False,Dlib,euclidean,True
11086,False,False,SFace,cosine,True
11087,False,False,SFace,euclidean,True
11088,False,False,VGG-Face,cosine,True
11089,False,False,VGG-Face,euclidean,True
11090,False,False,Facenet,cosine,True
11091,False,False,Facenet,euclidean,True
11092,False,False,Facenet512,cosine,True
11093,False,False,Facenet512,euclidean,True
11094,False,False,OpenFace,cosine,True
11095,False,False,OpenFace,euclidean,True
11096,False,False,DeepFace,cosine,True
11097,False,False,DeepFace,euclidean,True
11098,False,False,ArcFace,cosine,True
11099,False,False,ArcFace,euclidean,True
11100,False,False,Dlib,cosine,True
11101,False,False,Dlib,euclidean,True
11102,False,False,SFace,cosine,True
11103,False,False,SFace,euclidean,True
11104,False,False,VGG-Face,cosine,True
11105,True,False,VGG-Face,euclidean,False
11106,False,False,Facenet,cosine,True
11107,False,False,Facenet,euclidean,True
