,computed_result,actual_result,model,metric,time,model_correct
9980,False,False,Dlib,cosine,0.11,True
9981,True,False,Dlib,euclidean,0.16,False
9982,False,False,SFace,cosine,0.12,True
9983,False,False,SFace,euclidean,0.07,True
9984,False,False,VGG-Face,cosine,0.47,True
9985,False,False,VGG-Face,euclidean,0.46,True
9986,False,False,Facenet,cosine,0.17,True
9987,False,False,Facenet,euclidean,0.17,True
9988,False,False,Facenet512,cosine,0.18,True
9989,False,False,Facenet512,euclidean,0.18,True
9990,False,False,OpenFace,cosine,0.13,True
9991,False,False,OpenFace,euclidean,0.13,True
9992,False,False,DeepFace,cosine,0.21,True
9993,False,False,DeepFace,euclidean,0.21,True
9994,False,False,ArcFace,cosine,0.23,True
9995,False,False,ArcFace,euclidean,0.23,True
9996,False,False,Dlib,cosine,0.11,True
9997,False,False,Dlib,euclidean,0.14,True
9998,False,False,SFace,cosine,0.09,True
9999,False,False,SFace,euclidean,0.06,True
10000,False,False,VGG-Face,cosine,0.49,True
10001,True,False,VGG-Face,euclidean,0.49,False
10002,False,False,Facenet,cosine,0.19,True
10003,False,False,Facenet,euclidean,0.2,True
10004,False,False,Facenet512,cosine,0.19,True
10005,False,False,Facenet512,euclidean,0.2,True
10006,False,False,OpenFace,cosine,0.15,True
10007,False,False,OpenFace,euclidean,0.16,True
10008,False,False,DeepFace,cosine,0.25,True
10009,True,False,DeepFace,euclidean,0.24,False
10010,False,False,ArcFace,cosine,0.28,True
10011,False,False,ArcFace,euclidean,0.28,True
10012,False,False,Dlib,cosine,0.17,True
10013,False,False,Dlib,euclidean,0.18,True
10014,False,False,SFace,cosine,0.15,True
10015,False,False,SFace,euclidean,0.1,True
10016,False,False,VGG-Face,cosine,0.49,True
10017,True,False,VGG-Face,euclidean,0.48,False
10018,False,False,Facenet,cosine,0.18,True
10019,False,False,Facenet,euclidean,0.18,True
10020,False,False,Facenet512,cosine,0.18,True
10021,False,False,Facenet512,euclidean,0.19,True
10022,False,False,OpenFace,cosine,0.14,True
10023,False,False,OpenFace,euclidean,0.15,True
10024,False,False,DeepFace,cosine,0.22,True
10025,True,False,DeepFace,euclidean,0.21,False
10026,False,False,ArcFace,cosine,0.24,True
10027,False,False,ArcFace,euclidean,0.26,True
10028,False,False,Dlib,cosine,0.13,True
10029,False,False,Dlib,euclidean,0.15,True
10030,False,False,SFace,cosine,0.11,True
10031,False,False,SFace,euclidean,0.08,True
10032,False,False,VGG-Face,cosine,0.5,True
10033,False,False,VGG-Face,euclidean,0.48,True
10034,False,False,Facenet,cosine,0.19,True
10035,False,False,Facenet,euclidean,0.19,True
10036,False,False,Facenet512,cosine,0.19,True
10037,False,False,Facenet512,euclidean,0.19,True
10038,False,False,OpenFace,cosine,0.15,True
10039,False,False,OpenFace,euclidean,0.14,True
10040,False,False,DeepFace,cosine,0.23,True
10041,False,False,DeepFace,euclidean,0.23,True
10042,False,False,ArcFace,cosine,0.24,True
10043,False,False,ArcFace,euclidean,0.25,True
10044,False,False,Dlib,cosine,0.13,True
10045,False,False,Dlib,euclidean,0.16,True
10046,False,False,SFace,cosine,0.13,True
10047,False,False,SFace,euclidean,0.08,True
10048,False,False,VGG-Face,cosine,0.48,True
10049,True,False,VGG-Face,euclidean,0.49,False
10050,False,False,Facenet,cosine,0.19,True
10051,False,False,Facenet,euclidean,0.22,True
10052,False,False,Facenet512,cosine,0.21,True
10053,False,False,Facenet512,euclidean,0.23,True
10054,False,False,OpenFace,cosine,0.18,True
10055,False,False,OpenFace,euclidean,0.15,True
10056,False,False,DeepFace,cosine,0.24,True
10057,True,False,DeepFace,euclidean,0.24,False
10058,False,False,ArcFace,cosine,0.29,True
10059,False,False,ArcFace,euclidean,0.26,True
10060,False,False,Dlib,cosine,0.11,True
10061,False,False,Dlib,euclidean,0.16,True
10062,False,False,SFace,cosine,0.12,True
10063,False,False,SFace,euclidean,0.07,True
10064,False,False,VGG-Face,cosine,0.48,True
10065,True,False,VGG-Face,euclidean,0.47,False
10066,False,False,Facenet,cosine,0.17,True
10067,False,False,Facenet,euclidean,0.17,True
10068,False,False,Facenet512,cosine,0.17,True
10069,False,False,Facenet512,euclidean,0.16,True
10070,False,False,OpenFace,cosine,0.13,True
10071,False,False,OpenFace,euclidean,0.14,True
10072,False,False,DeepFace,cosine,0.21,True
10073,False,False,DeepFace,euclidean,0.2,True
10074,False,False,ArcFace,cosine,0.23,True
10075,False,False,ArcFace,euclidean,0.24,True
10076,False,False,Dlib,cosine,0.12,True
10077,False,False,Dlib,euclidean,0.15,True
10078,False,False,SFace,cosine,0.09,True
10079,False,False,SFace,euclidean,0.06,True
10080,False,False,VGG-Face,cosine,0.49,True
10081,True,False,VGG-Face,euclidean,0.47,False
10082,False,False,Facenet,cosine,0.19,True
10083,False,False,Facenet,euclidean,0.18,True
10084,False,False,Facenet512,cosine,0.19,True
10085,False,False,Facenet512,euclidean,0.18,True
10086,False,False,OpenFace,cosine,0.14,True
10087,False,False,OpenFace,euclidean,0.14,True
10088,False,False,DeepFace,cosine,0.23,True
10089,False,False,DeepFace,euclidean,0.22,True
10090,False,False,ArcFace,cosine,0.24,True
10091,False,False,ArcFace,euclidean,0.25,True
10092,False,False,Dlib,cosine,0.13,True
10093,False,False,Dlib,euclidean,0.16,True
10094,False,False,SFace,cosine,0.11,True
10095,False,False,SFace,euclidean,0.07,True
10096,False,False,VGG-Face,cosine,0.49,True
10097,True,False,VGG-Face,euclidean,0.49,False
10098,False,False,Facenet,cosine,0.2,True
10099,False,False,Facenet,euclidean,0.21,True
10100,False,False,Facenet512,cosine,0.21,True
10101,False,False,Facenet512,euclidean,0.21,True
10102,False,False,OpenFace,cosine,0.17,True
10103,False,False,OpenFace,euclidean,0.14,True
10104,False,False,DeepFace,cosine,0.23,True
10105,True,False,DeepFace,euclidean,0.23,False
10106,False,False,ArcFace,cosine,0.27,True
10107,False,False,ArcFace,euclidean,0.25,True
10108,False,False,Dlib,cosine,0.13,True
10109,True,False,Dlib,euclidean,0.15,False
10110,False,False,SFace,cosine,0.1,True
10111,False,False,SFace,euclidean,0.07,True
10112,False,False,VGG-Face,cosine,0.48,True
10113,False,False,VGG-Face,euclidean,0.48,True
10114,False,False,Facenet,cosine,0.18,True
10115,False,False,Facenet,euclidean,0.19,True
10116,False,False,Facenet512,cosine,0.18,True
10117,False,False,Facenet512,euclidean,0.18,True
10118,False,False,OpenFace,cosine,0.14,True
10119,False,False,OpenFace,euclidean,0.15,True
10120,False,False,DeepFace,cosine,0.22,True
10121,True,False,DeepFace,euclidean,0.21,False
10122,False,False,ArcFace,cosine,0.25,True
10123,False,False,ArcFace,euclidean,0.25,True
10124,False,False,Dlib,cosine,0.12,True
10125,False,False,Dlib,euclidean,0.17,True
10126,False,False,SFace,cosine,0.1,True
10127,False,False,SFace,euclidean,0.07,True
10128,False,False,VGG-Face,cosine,0.48,True
10129,True,False,VGG-Face,euclidean,0.48,False
10130,False,False,Facenet,cosine,0.18,True
10131,False,False,Facenet,euclidean,0.18,True
10132,False,False,Facenet512,cosine,0.18,True
10133,False,False,Facenet512,euclidean,0.18,True
10134,False,False,OpenFace,cosine,0.14,True
10135,False,False,OpenFace,euclidean,0.14,True
10136,False,False,DeepFace,cosine,0.23,True
10137,False,False,DeepFace,euclidean,0.22,True
10138,False,False,ArcFace,cosine,0.24,True
10139,False,False,ArcFace,euclidean,0.25,True
10140,False,False,Dlib,cosine,0.13,True
10141,False,False,Dlib,euclidean,0.15,True
10142,False,False,SFace,cosine,0.1,True
10143,False,False,SFace,euclidean,0.07,True
10144,False,False,VGG-Face,cosine,0.48,True
10145,False,False,VGG-Face,euclidean,0.5,True
10146,False,False,Facenet,cosine,0.19,True
10147,False,False,Facenet,euclidean,0.2,True
10148,False,False,Facenet512,cosine,0.2,True
10149,False,False,Facenet512,euclidean,0.2,True
10150,False,False,OpenFace,cosine,0.15,True
10151,False,False,OpenFace,euclidean,0.15,True
10152,False,False,DeepFace,cosine,0.24,True
10153,False,False,DeepFace,euclidean,0.24,True
10154,False,False,ArcFace,cosine,0.25,True
10155,False,False,ArcFace,euclidean,0.26,True
10156,False,False,Dlib,cosine,0.13,True
10157,False,False,Dlib,euclidean,0.18,True
10158,False,False,SFace,cosine,0.12,True
10159,False,False,SFace,euclidean,0.07,True
10160,False,False,VGG-Face,cosine,0.5,True
10161,True,False,VGG-Face,euclidean,0.49,False
10162,False,False,Facenet,cosine,0.19,True
10163,False,False,Facenet,euclidean,0.19,True
10164,False,False,Facenet512,cosine,0.18,True
10165,False,False,Facenet512,euclidean,0.18,True
10166,False,False,OpenFace,cosine,0.15,True
10167,False,False,OpenFace,euclidean,0.15,True
10168,False,False,DeepFace,cosine,0.22,True
10169,True,False,DeepFace,euclidean,0.22,False
10170,False,False,ArcFace,cosine,0.25,True
10171,False,False,ArcFace,euclidean,0.26,True
10172,False,False,Dlib,cosine,0.13,True
10173,False,False,Dlib,euclidean,0.17,True
10174,False,False,SFace,cosine,0.13,True
10175,False,False,SFace,euclidean,0.08,True
10176,False,False,VGG-Face,cosine,0.48,True
10177,True,False,VGG-Face,euclidean,0.48,False
10178,False,False,Facenet,cosine,0.18,True
10179,False,False,Facenet,euclidean,0.17,True
10180,False,False,Facenet512,cosine,0.19,True
10181,False,False,Facenet512,euclidean,0.17,True
10182,False,False,OpenFace,cosine,0.13,True
10183,False,False,OpenFace,euclidean,0.14,True
10184,False,False,DeepFace,cosine,0.22,True
10185,False,False,DeepFace,euclidean,0.22,True
10186,False,False,ArcFace,cosine,0.24,True
10187,False,False,ArcFace,euclidean,0.24,True
10188,False,False,Dlib,cosine,0.12,True
10189,False,False,Dlib,euclidean,0.15,True
10190,False,False,SFace,cosine,0.1,True
10191,False,False,SFace,euclidean,0.07,True
10192,False,False,VGG-Face,cosine,0.49,True
10193,False,False,VGG-Face,euclidean,0.53,True
10194,False,False,Facenet,cosine,0.21,True
10195,False,False,Facenet,euclidean,0.2,True
10196,False,False,Facenet512,cosine,0.2,True
10197,False,False,Facenet512,euclidean,0.21,True
10198,False,False,OpenFace,cosine,0.16,True
10199,False,False,OpenFace,euclidean,0.15,True
10200,False,False,DeepFace,cosine,0.24,True
10201,False,False,DeepFace,euclidean,0.21,True
10202,False,False,ArcFace,cosine,0.25,True
10203,False,False,ArcFace,euclidean,0.33,True
10204,False,False,Dlib,cosine,0.24,True
10205,False,False,Dlib,euclidean,0.22,True
10206,False,False,SFace,cosine,0.13,True
10207,False,False,SFace,euclidean,0.09,True
10208,True,False,VGG-Face,cosine,0.52,False
10209,False,False,VGG-Face,euclidean,0.49,True
10210,False,False,Facenet,cosine,0.25,True
10211,False,False,Facenet,euclidean,0.25,True
10212,False,False,Facenet512,cosine,0.25,True
10213,False,False,Facenet512,euclidean,0.24,True
10214,False,False,OpenFace,cosine,0.14,True
10215,False,False,OpenFace,euclidean,0.15,True
10216,False,False,DeepFace,cosine,0.23,True
10217,False,False,DeepFace,euclidean,0.22,True
10218,False,False,ArcFace,cosine,0.24,True
10219,False,False,ArcFace,euclidean,0.26,True
10220,False,False,Dlib,cosine,0.12,True
10221,False,False,Dlib,euclidean,0.16,True
10222,False,False,SFace,cosine,0.13,True
10223,False,False,SFace,euclidean,0.07,True
10224,False,False,VGG-Face,cosine,0.5,True
10225,False,False,VGG-Face,euclidean,0.48,True
10226,False,False,Facenet,cosine,0.18,True
10227,False,False,Facenet,euclidean,0.18,True
10228,False,False,Facenet512,cosine,0.19,True
10229,False,False,Facenet512,euclidean,0.18,True
10230,False,False,OpenFace,cosine,0.14,True
10231,False,False,OpenFace,euclidean,0.14,True
10232,False,False,DeepFace,cosine,0.23,True
10233,False,False,DeepFace,euclidean,0.22,True
10234,False,False,ArcFace,cosine,0.25,True
10235,False,False,ArcFace,euclidean,0.25,True
10236,False,False,Dlib,cosine,0.14,True
10237,False,False,Dlib,euclidean,0.21,True
10238,False,False,SFace,cosine,0.14,True
10239,False,False,SFace,euclidean,0.09,True
10240,False,False,VGG-Face,cosine,0.54,True
10241,True,False,VGG-Face,euclidean,0.54,False
10242,False,False,Facenet,cosine,0.2,True
10243,False,False,Facenet,euclidean,0.2,True
10244,False,False,Facenet512,cosine,0.2,True
10245,False,False,Facenet512,euclidean,0.18,True
10246,False,False,OpenFace,cosine,0.15,True
10247,False,False,OpenFace,euclidean,0.14,True
10248,False,False,DeepFace,cosine,0.21,True
10249,True,False,DeepFace,euclidean,0.21,False
10250,False,False,ArcFace,cosine,0.25,True
10251,False,False,ArcFace,euclidean,0.24,True
10252,False,False,Dlib,cosine,0.13,True
10253,False,False,Dlib,euclidean,0.15,True
10254,False,False,SFace,cosine,0.11,True
10255,False,False,SFace,euclidean,0.07,True
10256,False,False,VGG-Face,cosine,0.49,True
10257,False,False,VGG-Face,euclidean,0.48,True
10258,False,False,Facenet,cosine,0.18,True
10259,False,False,Facenet,euclidean,0.19,True
10260,False,False,Facenet512,cosine,0.19,True
10261,False,False,Facenet512,euclidean,0.18,True
10262,False,False,OpenFace,cosine,0.14,True
10263,False,False,OpenFace,euclidean,0.15,True
10264,False,False,DeepFace,cosine,0.23,True
10265,True,False,DeepFace,euclidean,0.22,False
10266,False,False,ArcFace,cosine,0.25,True
10267,False,False,ArcFace,euclidean,0.25,True
10268,False,False,Dlib,cosine,0.12,True
10269,False,False,Dlib,euclidean,0.16,True
10270,False,False,SFace,cosine,0.12,True
10271,False,False,SFace,euclidean,0.07,True
10272,False,False,VGG-Face,cosine,0.49,True
10273,True,False,VGG-Face,euclidean,0.47,False
10274,False,False,Facenet,cosine,0.18,True
10275,False,False,Facenet,euclidean,0.17,True
10276,False,False,Facenet512,cosine,0.19,True
10277,False,False,Facenet512,euclidean,0.19,True
10278,False,False,OpenFace,cosine,0.14,True
10279,False,False,OpenFace,euclidean,0.13,True
10280,True,False,DeepFace,cosine,0.23,False
10281,True,False,DeepFace,euclidean,0.22,False
10282,False,False,ArcFace,cosine,0.27,True
10283,False,False,ArcFace,euclidean,0.28,True
10284,False,False,Dlib,cosine,0.15,True
10285,False,False,Dlib,euclidean,0.18,True
10286,False,False,SFace,cosine,0.13,True
10287,False,False,SFace,euclidean,0.09,True
10288,False,False,VGG-Face,cosine,0.56,True
10289,False,False,VGG-Face,euclidean,0.55,True
10290,False,False,Facenet,cosine,0.2,True
10291,False,False,Facenet,euclidean,0.18,True
10292,False,False,Facenet512,cosine,0.18,True
10293,False,False,Facenet512,euclidean,0.19,True
10294,False,False,OpenFace,cosine,0.14,True
10295,False,False,OpenFace,euclidean,0.14,True
10296,False,False,DeepFace,cosine,0.22,True
10297,True,False,DeepFace,euclidean,0.21,False
10298,False,False,ArcFace,cosine,0.25,True
10299,False,False,ArcFace,euclidean,0.25,True
10300,False,False,Dlib,cosine,0.13,True
10301,False,False,Dlib,euclidean,0.16,True
10302,False,False,SFace,cosine,0.13,True
10303,False,False,SFace,euclidean,0.07,True
10304,True,True,VGG-Face,cosine,0.48,True
10305,True,True,VGG-Face,euclidean,0.47,True
10306,True,True,Facenet,cosine,0.19,True
10307,True,True,Facenet,euclidean,0.18,True
10308,True,True,Facenet512,cosine,0.17,True
10309,True,True,Facenet512,euclidean,0.17,True
10310,False,True,OpenFace,cosine,0.14,False
10311,False,True,OpenFace,euclidean,0.14,False
10312,True,True,DeepFace,cosine,0.21,True
10313,True,True,DeepFace,euclidean,0.21,True
10314,True,True,ArcFace,cosine,0.24,True
10315,True,True,ArcFace,euclidean,0.25,True
10316,True,True,Dlib,cosine,0.13,True
10317,True,True,Dlib,euclidean,0.15,True
10318,True,True,SFace,cosine,0.1,True
10319,True,True,SFace,euclidean,0.07,True
10320,False,False,VGG-Face,cosine,0.48,True
10321,False,False,VGG-Face,euclidean,0.49,True
10322,False,False,Facenet,cosine,0.17,True
10323,False,False,Facenet,euclidean,0.18,True
10324,False,False,Facenet512,cosine,0.19,True
10325,False,False,Facenet512,euclidean,0.18,True
10326,False,False,OpenFace,cosine,0.13,True
10327,False,False,OpenFace,euclidean,0.13,True
10328,False,False,DeepFace,cosine,0.23,True
10329,False,False,DeepFace,euclidean,0.22,True
10330,False,False,ArcFace,cosine,0.27,True
10331,False,False,ArcFace,euclidean,0.27,True
10332,False,False,Dlib,cosine,0.15,True
10333,False,False,Dlib,euclidean,0.17,True
10334,False,False,SFace,cosine,0.13,True
10335,False,False,SFace,euclidean,0.08,True
10336,True,True,VGG-Face,cosine,0.56,True
10337,True,True,VGG-Face,euclidean,0.53,True
10338,True,True,Facenet,cosine,0.18,True
10339,True,True,Facenet,euclidean,0.18,True
10340,False,True,Facenet512,cosine,0.19,False
10341,True,True,Facenet512,euclidean,0.19,True
10342,False,True,OpenFace,cosine,0.15,False
10343,False,True,OpenFace,euclidean,0.15,False
10344,False,True,DeepFace,cosine,0.22,False
10345,True,True,DeepFace,euclidean,0.22,True
10346,True,True,ArcFace,cosine,0.26,True
10347,True,True,ArcFace,euclidean,0.26,True
10348,True,True,Dlib,cosine,0.16,True
10349,True,True,Dlib,euclidean,0.16,True
10350,True,True,SFace,cosine,0.11,True
10351,True,True,SFace,euclidean,0.08,True
10352,False,False,VGG-Face,cosine,0.48,True
10353,False,False,VGG-Face,euclidean,0.48,True
10354,False,False,Facenet,cosine,0.19,True
10355,False,False,Facenet,euclidean,0.18,True
10356,False,False,Facenet512,cosine,0.19,True
10357,False,False,Facenet512,euclidean,0.19,True
10358,False,False,OpenFace,cosine,0.14,True
10359,False,False,OpenFace,euclidean,0.15,True
10360,False,False,DeepFace,cosine,0.22,True
10361,False,False,DeepFace,euclidean,0.21,True
10362,False,False,ArcFace,cosine,0.25,True
10363,False,False,ArcFace,euclidean,0.26,True
10364,False,False,Dlib,cosine,0.12,True
10365,False,False,Dlib,euclidean,0.16,True
10366,False,False,SFace,cosine,0.12,True
10367,False,False,SFace,euclidean,0.07,True
10368,True,True,VGG-Face,cosine,0.48,True
10369,True,True,VGG-Face,euclidean,0.48,True
10370,True,True,Facenet,cosine,0.19,True
10371,False,True,Facenet,euclidean,0.18,False
10372,True,True,Facenet512,cosine,0.2,True
10373,True,True,Facenet512,euclidean,0.21,True
10374,False,True,OpenFace,cosine,0.15,False
10375,False,True,OpenFace,euclidean,0.16,False
10376,False,True,DeepFace,cosine,0.24,False
10377,False,True,DeepFace,euclidean,0.24,False
10378,False,True,ArcFace,cosine,0.29,False
10379,False,True,ArcFace,euclidean,0.28,False
10380,False,True,Dlib,cosine,0.14,False
10381,True,True,Dlib,euclidean,0.21,True
10382,False,True,SFace,cosine,0.13,False
10383,False,True,SFace,euclidean,0.08,False
10384,False,False,VGG-Face,cosine,0.48,True
10385,True,False,VGG-Face,euclidean,0.48,False
10386,False,False,Facenet,cosine,0.18,True
10387,False,False,Facenet,euclidean,0.19,True
10388,False,False,Facenet512,cosine,0.18,True
10389,False,False,Facenet512,euclidean,0.2,True
10390,False,False,OpenFace,cosine,0.14,True
10391,False,False,OpenFace,euclidean,0.14,True
10392,False,False,DeepFace,cosine,0.22,True
10393,False,False,DeepFace,euclidean,0.22,True
10394,False,False,ArcFace,cosine,0.25,True
10395,False,False,ArcFace,euclidean,0.25,True
10396,False,False,Dlib,cosine,0.13,True
10397,False,False,Dlib,euclidean,0.16,True
10398,False,False,SFace,cosine,0.11,True
10399,False,False,SFace,euclidean,0.07,True
10400,True,True,VGG-Face,cosine,0.93,True
10401,True,True,VGG-Face,euclidean,1.34,True
10402,True,True,Facenet,cosine,0.55,True
10403,False,True,Facenet,euclidean,0.53,False
10404,True,True,Facenet512,cosine,0.48,True
10405,True,True,Facenet512,euclidean,0.45,True
10406,False,True,OpenFace,cosine,0.28,False
10407,False,True,OpenFace,euclidean,0.39,False
10408,True,True,DeepFace,cosine,0.52,True
10409,True,True,DeepFace,euclidean,0.49,True
10410,True,True,ArcFace,cosine,0.59,True
10411,True,True,ArcFace,euclidean,0.51,True
10412,True,True,Dlib,cosine,0.39,True
10413,True,True,Dlib,euclidean,0.47,True
10414,True,True,SFace,cosine,0.22,True
10415,True,True,SFace,euclidean,0.18,True
10416,False,False,VGG-Face,cosine,1.22,True
10417,False,False,VGG-Face,euclidean,1.15,True
10418,True,False,Facenet,cosine,0.46,False
10419,True,False,Facenet,euclidean,0.41,False
10420,False,False,Facenet512,cosine,0.39,True
10421,True,False,Facenet512,euclidean,0.4,False
10422,False,False,OpenFace,cosine,0.27,True
10423,False,False,OpenFace,euclidean,0.31,True
10424,False,False,DeepFace,cosine,0.61,True
10425,True,False,DeepFace,euclidean,0.54,False
10426,True,False,ArcFace,cosine,0.96,False
10427,True,False,ArcFace,euclidean,1.26,False
10428,False,False,Dlib,cosine,0.83,True
10429,False,False,Dlib,euclidean,0.45,True
10430,False,False,SFace,cosine,0.2,True
10431,True,False,SFace,euclidean,0.23,False
10432,True,True,VGG-Face,cosine,2.23,True
10433,True,True,VGG-Face,euclidean,3.24,True
10434,True,True,Facenet,cosine,1.31,True
10435,True,True,Facenet,euclidean,1.39,True
10436,True,True,Facenet512,cosine,1.41,True
10437,True,True,Facenet512,euclidean,1.4,True
10438,False,True,OpenFace,cosine,1.09,False
10439,False,True,OpenFace,euclidean,0.96,False
10440,False,True,DeepFace,cosine,1.51,False
10441,True,True,DeepFace,euclidean,1.37,True
10442,True,True,ArcFace,cosine,1.87,True
10443,True,True,ArcFace,euclidean,1.83,True
10444,True,True,Dlib,cosine,1.43,True
10445,True,True,Dlib,euclidean,2.04,True
10446,True,True,SFace,cosine,0.67,True
10447,True,True,SFace,euclidean,0.59,True
10448,True,True,VGG-Face,cosine,1.6,True
10449,True,True,VGG-Face,euclidean,1.05,True
10450,True,True,Facenet,cosine,0.42,True
10451,True,True,Facenet,euclidean,0.33,True
10452,True,True,Facenet512,cosine,0.32,True
10453,True,True,Facenet512,euclidean,0.32,True
10454,False,True,OpenFace,cosine,0.24,False
10455,False,True,OpenFace,euclidean,0.28,False
10456,True,True,DeepFace,cosine,0.38,True
10457,True,True,DeepFace,euclidean,0.45,True
10458,True,True,ArcFace,cosine,0.53,True
10459,True,True,ArcFace,euclidean,0.37,True
10460,True,True,Dlib,cosine,0.16,True
10461,True,True,Dlib,euclidean,0.39,True
10462,True,True,SFace,cosine,0.13,True
10463,True,True,SFace,euclidean,0.08,True
10464,False,False,VGG-Face,cosine,0.59,True
10465,False,False,VGG-Face,euclidean,0.71,True
10466,False,False,Facenet,cosine,0.26,True
10467,False,False,Facenet,euclidean,0.3,True
10468,False,False,Facenet512,cosine,0.33,True
10469,False,False,Facenet512,euclidean,0.31,True
10470,False,False,OpenFace,cosine,0.19,True
10471,False,False,OpenFace,euclidean,0.24,True
10472,False,False,DeepFace,cosine,0.33,True
10473,True,False,DeepFace,euclidean,0.33,False
10474,False,False,ArcFace,cosine,0.48,True
10475,False,False,ArcFace,euclidean,0.44,True
10476,False,False,Dlib,cosine,0.3,True
10477,False,False,Dlib,euclidean,0.29,True
10478,False,False,SFace,cosine,0.15,True
10479,False,False,SFace,euclidean,0.12,True
10480,False,False,VGG-Face,cosine,0.78,True
10481,True,False,VGG-Face,euclidean,0.86,False
10482,False,False,Facenet,cosine,0.32,True
10483,False,False,Facenet,euclidean,0.29,True
10484,False,False,Facenet512,cosine,0.26,True
10485,False,False,Facenet512,euclidean,0.27,True
10486,False,False,OpenFace,cosine,0.2,True
10487,False,False,OpenFace,euclidean,0.21,True
10488,False,False,DeepFace,cosine,0.33,True
10489,True,False,DeepFace,euclidean,0.34,False
10490,False,False,ArcFace,cosine,0.41,True
10491,False,False,ArcFace,euclidean,0.37,True
10492,False,False,Dlib,cosine,0.21,True
10493,False,False,Dlib,euclidean,0.38,True
10494,False,False,SFace,cosine,0.15,True
10495,False,False,SFace,euclidean,0.1,True
10496,True,True,VGG-Face,cosine,0.77,True
10497,True,True,VGG-Face,euclidean,0.73,True
10498,True,True,Facenet,cosine,0.33,True
10499,False,True,Facenet,euclidean,0.31,False
10500,False,True,Facenet512,cosine,0.26,False
10501,True,True,Facenet512,euclidean,0.26,True
10502,False,True,OpenFace,cosine,0.19,False
10503,False,True,OpenFace,euclidean,0.22,False
10504,True,True,DeepFace,cosine,0.34,True
10505,True,True,DeepFace,euclidean,0.32,True
10506,True,True,ArcFace,cosine,0.4,True
10507,True,True,ArcFace,euclidean,0.48,True
10508,True,True,Dlib,cosine,0.33,True
10509,True,True,Dlib,euclidean,0.55,True
10510,True,True,SFace,cosine,0.15,True
10511,True,True,SFace,euclidean,0.11,True
10512,False,False,VGG-Face,cosine,1.27,True
10513,True,False,VGG-Face,euclidean,0.72,False
10514,False,False,Facenet,cosine,0.31,True
10515,False,False,Facenet,euclidean,0.29,True
10516,False,False,Facenet512,cosine,0.33,True
10517,False,False,Facenet512,euclidean,0.28,True
10518,False,False,OpenFace,cosine,0.22,True
10519,False,False,OpenFace,euclidean,0.22,True
10520,False,False,DeepFace,cosine,0.35,True
10521,False,False,DeepFace,euclidean,0.36,True
10522,False,False,ArcFace,cosine,0.48,True
10523,False,False,ArcFace,euclidean,0.44,True
10524,False,False,Dlib,cosine,0.31,True
10525,True,False,Dlib,euclidean,0.35,False
10526,False,False,SFace,cosine,0.16,True
10527,False,False,SFace,euclidean,0.11,True
10528,True,True,VGG-Face,cosine,0.95,True
10529,False,True,VGG-Face,euclidean,0.73,False
10530,False,True,Facenet,cosine,0.31,False
10531,False,True,Facenet,euclidean,0.28,False
10532,False,True,Facenet512,cosine,0.31,False
10533,False,True,Facenet512,euclidean,0.31,False
10534,False,True,OpenFace,cosine,0.26,False
10535,False,True,OpenFace,euclidean,0.23,False
10536,False,True,DeepFace,cosine,0.36,False
10537,False,True,DeepFace,euclidean,0.36,False
10538,False,True,ArcFace,cosine,0.43,False
10539,False,True,ArcFace,euclidean,0.43,False
10540,False,True,Dlib,cosine,0.34,False
10541,True,True,Dlib,euclidean,0.63,True
10542,True,True,SFace,cosine,0.16,True
10543,False,True,SFace,euclidean,0.1,False
10544,False,True,VGG-Face,cosine,0.76,False
10545,False,True,VGG-Face,euclidean,0.72,False
10546,False,True,Facenet,cosine,0.27,False
10547,False,True,Facenet,euclidean,0.28,False
10548,False,True,Facenet512,cosine,0.33,False
10549,False,True,Facenet512,euclidean,0.29,False
10550,False,True,OpenFace,cosine,0.24,False
10551,False,True,OpenFace,euclidean,0.23,False
10552,False,True,DeepFace,cosine,0.37,False
10553,False,True,DeepFace,euclidean,0.33,False
10554,False,True,ArcFace,cosine,0.4,False
10555,False,True,ArcFace,euclidean,0.44,False
10556,True,True,Dlib,cosine,0.29,True
10557,True,True,Dlib,euclidean,0.25,True
10558,False,True,SFace,cosine,0.15,False
10559,False,True,SFace,euclidean,0.1,False
10560,False,True,VGG-Face,cosine,0.69,False
10561,False,True,VGG-Face,euclidean,0.7,False
10562,False,True,Facenet,cosine,0.25,False
10563,False,True,Facenet,euclidean,0.25,False
10564,False,True,Facenet512,cosine,0.26,False
10565,True,True,Facenet512,euclidean,0.25,True
10566,False,True,OpenFace,cosine,0.24,False
10567,False,True,OpenFace,euclidean,0.2,False
10568,False,True,DeepFace,cosine,0.32,False
10569,False,True,DeepFace,euclidean,0.31,False
10570,False,True,ArcFace,cosine,0.39,False
10571,False,True,ArcFace,euclidean,0.36,False
10572,False,True,Dlib,cosine,0.25,False
10573,True,True,Dlib,euclidean,0.32,True
10574,False,True,SFace,cosine,0.15,False
10575,True,True,SFace,euclidean,0.09,True
10576,True,True,VGG-Face,cosine,0.78,True
10577,True,True,VGG-Face,euclidean,0.81,True
10578,False,True,Facenet,cosine,0.3,False
10579,False,True,Facenet,euclidean,0.27,False
10580,False,True,Facenet512,cosine,0.26,False
10581,False,True,Facenet512,euclidean,0.28,False
10582,False,True,OpenFace,cosine,0.21,False
10583,False,True,OpenFace,euclidean,0.19,False
